,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
2,Asterix - pieni suuri mies Galliasta,1967,ActionAdventure,6.6 / 10,https://yts.rs/movie/asterix-pieni-suuri-mies-galliasta-1967," In the year 50 BC Gaul is occupied by the romans - nearly. But the small village of Asterix and his friends still resists the Roman legions with the aid of their druid's magic potion, which gives superhuman strength. Learning of this potion, a Roman centurion kidnaps the druid to get the secret formula out of him. —Michael Zink ",9494
3,Mile Marker,2017,Documentary,8.1 / 10,https://yts.rs/movie/mile-marker-2017," ""Mile Marker"", focuses on a two-tour veteran of Afghanistan and Iraq, Korey Rowe, along with his former Rakkasan Brothers on their long road to recovery from PTSD. The Rakkasans were the invading force for both Middle Eastern Theater Wars where Korey and his unit were the tip of the spear, twice. This film investigates new and controversial techniques and methods for treating PTSD but more than that, it is a look into the lives of veterans in America today. Travelling 8,000 miles across the United States and back, Korey departs from his home in California, to check in with his former battle buddies across America, who served with him 15 years ago in the 187th Infantry Regiment of the 101st Airborne Air Assault Division. Along the way, he interviews psychologists and specialists from the National Center for PTSD in White River Junction, Vermont for a balanced understanding of the underlying symptoms and associated triggers for those with PTSD. This is an authentic portrayal of veterans today in America; their bitter combat to overcome drug addiction, criminal issues, and their individual struggles with Post Traumatic Stress Disorder, disclosed by the vets who lived through it, and survived this growing epidemic. The number 22 is universally associated with 22 veterans per day committing suicide. Through investigation and understanding those veterans, only then can a solution be proposed to reduce that tragic number. ",6262
4,Expedition Amelia,2019,ActionDocumentary,7.2 / 10,https://yts.rs/movie/expedition-amelia-2019," Deep-sea explorer Dr. Robert Ballard attempts to solve the mystery of Amelia Earhart's disappearance in an effort to end speculation about what actually happened to her. ",7676
5,Encountering Burning Man,2010,Documentary,6 / 10,https://yts.rs/movie/encountering-burning-man-2010," Encountering Burning Man, follows the artistic and personal quests of an anthropologist and three fire artists while they head to Black Rock Desert in Nevada where more than 45,000 people gather every year to experience Burning Man. ",3434
6,Asterix and Obelix vs. Caesar,1999,ActionAdventure,6 / 10,https://yts.rs/movie/asterix-and-obelix-vs-caesar-1999," The well-known little village from the Asterix and Obelix-comic books is in trouble: It is the last place not controlled by Rome. When Tax collector Claudius Incorruptus does not get his money from the villagers, Julius Caesar himself comes to the place to see what's so special about their resistance. A special magic potion, prepared by the village's druid, gives incredible power to those who drink it. And Obelix, who fell into the pot as a child has been invincible ever since. With the help of Tullius Destructivus, an intrigeur, the Romans try to get Obelix and the druid into their hands in order to wipe the little village off the map, when the last potion of it's stock has been used up. But each individual also has some plans of his own... ",8282
7,Astérix and Obélix: God Save Britannia,2012,AdventureComedy,5.3 / 10,https://yts.rs/movie/asterix-and-obelix-god-save-britannia-2012," The year is 50 B.C. Caesar is hungry for new conquests. At the head of his glorious legions he decides to invade the island that lies at the very edge of the known world, that mysterious land known as Britain. Victory is swift and total. Or - almost. One single tiny village manages to resist, but its forces are growing weaker so Corddlia, Queen of the Britons, decides to send her most faithful officer Jolitorax to seek aid in Gaul, in another small village famed for its dogged resistance to the Romans. At the village in question, Astérix and Obélix already have their hands full. Their chief has entrusted them with the task of making a man of Goudurix, his young pain in the ass nephew recently arrived from Lutèce. And their task is far from accomplished. When Jolitorax arrives to ask for help, the Gauls decide to give him a barrel of their famous magic potion. Astérix and Obélix will accompany him back to Britain - as will Goudurix. After all, the voyage seems to offer an excellent ... ",6868
8,Astérix et Cléopâtre,1968,ActionAdventure,7.2 / 10,https://yts.rs/movie/asterix-et-cleopatre-1968," Popular animated hero Asterix and his faithful sidekick Obelix travel to ancient Egypt to help Cleopatra build a new summer home. Cleopatra and Julius Caesar have made a bet, with Caesar wagering the project cannot be completed in a few weeks time. With the help of a magic potion, Asterix comes to the rescue of the Queen of the Nile as Caesar and an angry architect plot against them. —Anonymous ",9797
9,A Sniper's War,2018,ActionDocumentary,3.1 / 10,https://yts.rs/movie/a-snipers-war-2018," Described as a ""stealth invasion"" of Ukraine, the proxy-war being waged in Donbass is a contentious conflict between pro-Russian separatists and the West. In the midst of swirling propaganda and controversy this brave doc follows Deki, a pro-Russian sniper tasked with defending his separatist comrades on the front line of the conflict. In the midst of escalating international tensions, the film exposes an unseen side to this secretive war. ",6868
10,NCR: Not Criminally Responsible,2013,Documentary,7.2 / 10,https://yts.rs/movie/ncr-not-criminally-responsible-2013," Canadian documentary film, following the story of Sean Clifton, who stabbed and badly injured a woman in a shopping mall while he was in a delusional state. ",3737
11,The Central Park Five,2012,CrimeDocumentary,7.7 / 10,https://yts.rs/movie/the-central-park-five-2012," In 1989, five black and Latino teenagers from Harlem were arrested and later convicted of raping a white woman in New York City's Central Park. They spent between 6 and 13 years in prison before a serial rapist confessed that he alone had committed the crime, leading to their convictions being overturned. Set against a backdrop of a decaying city beset by violence and racial tension, THE CENTRAL PARK FIVE tells the story of that horrific crime, the rush to judgment by the police, a media clamoring for sensational stories and an outraged public, and the five lives upended by this miscarriage of justice. —CP5 ",3030
12,King Skate,2018,Documentary,7.6 / 10,https://yts.rs/movie/king-skate-2018," It's extremely interesting, this punk skate documentary shows a story that not many people know, you'll be surprised when you see how skateboarding was important for them. It's a must see for all skateboarders. ",3232
13,The Happys,2016,Comedy,5.6 / 10,https://yts.rs/movie/the-happys-2016," Twenty-one year old Tracy walks in on her boyfriend Mark having sex with a man and decides to leave him. After assessing her limited options, she returns to Mark with a deal-if he agrees to marry her, she'll forget the incident ever happened. Mark accepts her terms, but neither fully understands the sacrifices they have to make. As their relationship deteriorates, Tracy's world opens up when she befriends the quirky residents in her Los Feliz neighborhood: Sebastian, a troubled recluse who closed the door to society after being bitten by a poisonous spider; Luann, a former child star and true free spirit; Krista, Mark's hard-charging talent manager; Jonathan, a gay magazine reporter; and Ricky, a hot Mexican with a failing food truck. As Tracy discovers her sense of self and true passion for cooking, she is a catalyst that forces them all to grow and connect in unforeseen ways. ",5454
14,Castle Freak,1995,ActionDrama,6 / 10,https://yts.rs/movie/castle-freak-1995," A troubled couple and their blind daughter come to Italy to visit a 12th Century castle they've inherited. Soon they are plagued by unexplained noises, mysteriously broken objects, and the daughter's claims of an unknown nocturnal visitor to her bedroom. When the housekeeper and a local prostitute and are discovered savagely murdered in the castle's dungeon, John must unlock the castle's secret to save himself from jail and his family from the castle's secret inhabitant. —D.A. Kellough ",10807
15,The Curse of Denton Rose,2020,ActionBiography,2.4 / 10,https://yts.rs/movie/the-curse-of-denton-rose-2020," A computer analyst suddenly finds himself the focus of Hollywood elites after creating a character that goes viral online in the early days of internet video. After reaching the top he finds himself where he started and contemplates the meaning of success and the value of his own art. Securing a top Hollywood agent, promise of starring in a DreamWorks Film and his own TV show a true story. ",2626
16,Bleeder,1999,CrimeDrama,6.8 / 10,https://yts.rs/movie/bleeder-1999," Leo and Louise are a young couple living together in Copenhagen. Leo often goes out with his friends while Louise usually stays home. But when Louise tells Leo she's pregnant, a spark is ignited and Leo begins to become cold and distant. His anger and self-hatred finally erupt into violence against Louise. ",2828
17,Otoko-tachi no Yamato,2005,ActionDrama,6.5 / 10,https://yts.rs/movie/otoko-tachi-no-yamato-2005," On April, 6th 2005, in Makurazi, Kagoshima, Makiko Uchida seeks a boat in the local fishing cooperative to take her to the latitude N30, longitude L128, where the largest, heaviest and most powerfully armed battleships ever constructed Yamato was sunk on April, 7th 1945; however, her request is denied. She meets by chance the captain Katsumi Kamio of the fishing vessel Asukamaru and discloses that she is the stepdaughter of Officer Nagoya Uchida and Kamio immediately accepts to take her in the risky journey. While traveling with Makiko and the fifteen year-old Atsuchi, Kamio recalls and discloses the story of Yamato and his close friends that served on board of the battleship until the final suicidal mission in Okinawa. When they reach the spot where Yamato was sunk, he considers that he finally reached the end of the Showa era. ",4242
18,The Fuzz,2017,Crime,5.8 / 10,https://yts.rs/movie/the-fuzz-2017," Murphy Dunn, a down and out private detective, is trying to get his life together after his last case. His luck changes when he's hired by his ex to find her missing son and stolen heirlooms. Instead, Murphy soon finds himself embroiled in a mystery of mayhem, music and murder surrounding the whereabouts of an obscure 1970's rock record that people are willing to kill for. —Luke Daniels ",4242
19,Good Hair,2009,ActionComedy,6.9 / 10,https://yts.rs/movie/good-hair-2009," Chris Rock, a man with two daughters, asks about good hair, as defined by Black Americans, mostly Black women. He visits Bronner Brothers' annual hair convention in Atlanta. He tells us about sodium hydroxide, a toxin used to relax hair. He looks at weaves, and he travels to India where tonsure ceremonies produce much of the hair sold in America. A weave is expensive: he asks who makes the money. We visit salons and barbershops, central to the Black community. Rock asks men if they can touch their mates' hair - no, it's decoration. Various talking heads (many of them women with good hair) comment. It's about self image. Maya Angelou and Tracie Thoms provide perspective. — ",5555
0,Two Buddies and a Badger: The Great Big Beast,2020,AnimationComedy,6 / 10,https://yts.rs/movie/two-buddies-and-a-badger-the-great-big-beast-2020," Life in the tunnel is going well for Tootson, Ludiwood and Badger-oh! A life of singing, eating jam and friendly teasing. But one day they are visited by a Train Conductor. She is very stern and she has an eviction letter! Tunnels are for trains, not people, and they must all get out. Immediately!But Tootson & Ludiwood have an idea: Tootson's grandfather can surely save them! The legendary pirate Captain Tootson has a wooden leg, a ruined reputation and knows Chinese Kung Splash! But where is he?Tootson and Ludiwood embark on a wild adventure to find Captain Tootson and save their tunnel home.Their search for Captain Tootson takes the best friends to the most incredible places, such as the North Pole, the tropical South and the highest of celestial heights. Wherever they travel, they end up in trouble - be it with hungry polar bears, extreme licorice candy, aggressive cherubs or expired vintage cod liver oil. But it turns out that help is closer than they realize. It lives in the tunnel, and has a hundred heads and more than fourteen legs...""Two Buddies and a Badger 2 - The Great Big Beast"" is an extension of the original, classic story about Norway's family favorite musicians Knutsen & Ludvigsen, which has been told in many different forms over the past five decades including as a radio play, a record album, and in a number of stage versions.""Two Buddies and a Badger 2 - The Great Big Beast"" will have its domestic cinema premiere on September 25, 2020, 50 years after the duo first debuted on record.In the film we meet several well-known characters from the Tootson & Ludiwood universe who did not appear in the first animated film; The Great Big Beast, the Train Conductor and of course Captain Tootson. Besides, we get to experience many more of the classic songs, including Hello! Hello!, Dumb and Dandy, Grandpa Song, The Packed Lunch Song, and Cow in the Tunnel.The script was written by Øystein Dolmen, who co-created Tootson and Ludiwood together with Gustav Lorentzen. The film is directed by Rune Spaans (Two Buddies and a Badger, Bold Eagles) and Gunhild Enger (The Committee), and produced by Ingunn Sundelin and Eric Vogel for Tordenfilm, in co-production with Qvisten Animation. ",7878
1,Spring and Port Wine,1970,Drama,7.1 / 10,https://yts.rs/movie/spring-and-port-wine-1970," A stern father and lenient mother try to deal with the ups and downs of their four children's lives in working-class Bolton. ",5757
2,Sortilèges,1945,CrimeDrama,6.6 / 10,https://yts.rs/movie/sortileges-1945," The story begins with the murder of a horse trader, which sets free a black stallion that roams through the snow and the village terrifying the people as it gallops. ",4141
3,Trois années,1990,ComedyDrama,4.9 / 10,https://yts.rs/movie/trois-annees-1990," After the French defeat of 1870, Julia took three years to love Alexander, with whom she married for her fortune. Alas, when Julia wants to declare his love to her husband, the latter confesses to him that his passion is extinguished. ",3838
4,Saga,2016,ComedyHorror,4.8 / 10,https://yts.rs/movie/saga-2016," Sarke, a Norwegian black metal band, records their music video at a cemetery. The bands manager arson the church for PR reasons, but the band is reluctant. Frontman and director Thor instead wants to make a viking film instead, and in the ancient Norse classics he finds a viking zombie story. With the help of their biker friends they starts out in the woods. Meanwhile, a group of Christian biker babes are out on a rampant revenge, because of the fire. —Jørn Steen ",5959
5,A Happy Divorce,1975,Drama,5 / 10,https://yts.rs/movie/a-happy-divorce-1975," After having been rescued from suicide, a young man is the object of a bet by his doctor that the doctor can help him recover his joy in life. Ironically, the doctor's life is not a very happy one either, and his boast has a hollow sound. For one thing, although he seemingly has a ""happy divorce,"" in which he, his ex-wife and her new husband are all great pals, it's not true. He wants his wife back. All sorts of complications arise out of these lies and distortions. ",4343
6,Ali Wong: Don Wong,2022,Comedy,6.6 / 10,https://yts.rs/movie/ali-wong-don-wong-2022," Ali Wong discusses her deepest fantasies, the challenges of monogamy, and her feelings about single people. ",16160
7,Murder on the Blackpool Express,2017,ComedyCrime,6.2 / 10,https://yts.rs/movie/murder-on-the-blackpool-express-2017," A Blackpool coach driver and a female tour guide get caught up in a whodunit mystery when someone starts bumping off their passengers, the elderly fans of a crime novelist who's showing them places that inspired his works, one by one. ",11009
8,Lone,2014,Mystery,6.8 / 10,https://yts.rs/movie/lone-2014," Roaming in the wild barren desert, a solitary woman is haunted by memories of mortality, innocence, love and beauty. In this stark and unforgiving landscape, visions of eerie entities are inextricably intertwined with the turmoil of this world, carrying the burden of shame, regret and guilt. Wolfe's music soothes the beauty of pain, while the land silently whimpers. —Nick Riganas ",7979
9,Impasse,1969,Adventure,5 / 10,https://yts.rs/movie/impasse-1969," Adventurers search for World War II gold in the Philippines. ",6868
10,The Man in the Buick,1968,Comedy,5.5 / 10,https://yts.rs/movie/the-man-in-the-buick-1968," Mr Jo, nicknamed ""the man with the Buick"", is the darling of the small town of Honfleur. But he is in fact a trafficker with a bad reputation who would like to forget about his past, now limiting himself to smuggling rubies under the cover of a charitable organization which offers underprivileged children holidays in Switzerland. However, Mr. Jo is in love with a pretty widow and, in order to marry her, he is willing to get involved in a hold-up again. And ""the man with the Buick"", who seemed so honourable, will surprise the inhabitants of Honfleur when Inspector Menard reveals his secret activities. —Aline ",4141
11,The Three Musketeers,1948,ActionAdventure,7.1 / 10,https://yts.rs/movie/the-three-musketeers-1948," The hectic adventures of D'Artagnan (Gene Kelly), a young provincial noble who came to Paris to become a Musketeer. He will meet action, love, hate, King Louis XIII (Frank Morgan) and Queen Anne (Dame Angela Lansbury), as his impetuousness gets him involved in political plots... and of course, virile and indestructible friendship with the three Musketeers Athos (Van Heflin), Porthos (Gig Young), and Aramis (Robert Coote). —Yepok ",11615
12,Along Came Wanda,2021,ComedyDrama,4.9 / 10,https://yts.rs/movie/along-came-wanda-2021," A memory jogged by a teapot from an old lover quickly turns into an adventure of discovery for Mary Beth Higgins and her new found friend Wanda as they hit the road in Wanda's RV/Soup Truck. ",9898
13,"Sex, Shame and Tears 2",2022,Comedy,4.5 / 10,https://yts.rs/movie/sex-shame-and-tears-2-2022," Twenty years have passed since those two apartments in the heart of Mexico City were the battlefield of a war of the sexes between Ana, Carlos, Andrea, Miguel, Tomás and María. All that is left of those apartments are memories and the image of Tomás' dead body at the bottom of the elevator shaft. Their lives have changed, their families have grown and new and unexpected characters have come to unsettle their daily lives and trigger a chain of events that will make them realize that modesty has been replaced by public disclosure; sex is only an app away; but love...love is still something elusive that everyone in today's banal and chaotic world is seeking. ",12625
14,Harmony from the Heart,2022,ActionComedy,6.4 / 10,https://yts.rs/movie/harmony-from-the-heart-2022," Follows a woman chasing her dream job, not without getting a difficult task from her professor, she realizes that she loves helping people and her heart begins to open. ",15150
15,Tom and Jerry: A Nutcracker Tale,2007,ActionAdventure,6.3 / 10,https://yts.rs/movie/tom-and-jerry-a-nutcracker-tale-2007," Tom and his army of stray cats take over Jerry's magical kingdom of living toys. Chased by Tom and his cronies, Jerry must find the Toymaker and get help to win his kingdom back before sunrise when the window of opportunity closes. ",12827
16,His Majesty Minor,2007,ComedyFantasy,4 / 10,https://yts.rs/movie/his-majesty-minor-2007," Described as a mythical comedy set on an island in the Aegean Sea before the founding of Ancient Greece. ",4747
17,Olivia,2020,Thriller,5.9 / 10,https://yts.rs/movie/olivia-2020," Follow a young artists who is battling depression and heartache. One who was once full of light has now lost all hope. Awakening the darkest thoughts and even darker forces that have been summoned all from her mind. ",6060
18,Le Léopard,1984,ActionAdventure,4.2 / 10,https://yts.rs/movie/le-leopard-1984," A former secret agent ,who wrote a first novel which tells the eventful adventures of his hero ""Le Léopard "" ,comes back to work :he has got to fight against an organization which takes him to the broader horizons of Zimbabwe ;he is reluctantly joined by another writer ,an old maid who has written tons of novels featuring her own hero Nick Denver.This character was inspired by a real life person ,who was once a true love of hers :she will meet him along the way but her virtuous gent has turned into a villain who wants to get rid of his new rival. —dbdumonteil ",3939
19,One Plus One,1961,Drama,5.7 / 10,https://yts.rs/movie/one-plus-one-1961," Professor Logan (Leo G. Carroll) is involved in an adult panel discussion of five sex-related issues dramatized in five separate but integrated sequences: ""Honeymoon"" (pre-marital relations), ""Homecoming'(extra-marital relations), ""The Divorcee"" (promiscuity among divorcees), ""Average Man"" (problems of the average man in sexual relations) and ""Baby"" (a story of abortion). —Les Adams ",11514
0,Dark Whispers: Volume 1,2019,ActionDrama,3.6 / 10,https://yts.rs/movie/dark-whispers-volume-1-2019," A young woman inherits her mother's Book of Dark Whispers only to discover 10 disturbing tales within its pages. Starring Andrea Demetriades, Asher Keddie and Anthony LaPaglia, the Dark Whispers anthology is brought to you by 11 female filmmakers from across Australia. ",8888
1,Feliz Navidad,2006,ActionComedy,6.8 / 10,https://yts.rs/movie/feliz-navidad-2006," The true meaning of Christmas comes home to the Rivera household...in a very unexpected way. With Mom expecting a new baby and Dad facing work challenges, young Josie takes it upon herself to make sure the family is able to have a wonderful Christmas. —Anonymous ",2424
2,A Friend of the Family,2005,DramaMystery,6 / 10,https://yts.rs/movie/a-friend-of-the-family-2005," After she narrowly escaped rape by attackers in Toronto, artist Alison Shaw and her devoted hunky husband Darris, a construction worker, move to a rural small town in Ontario and nest a dream home. The locals are welcoming, especially David Snow, who makes Darris his partner in an Antiques business and gallery for her art, but then she believes David is the serial killer behind a number of murders on women looking rather like her- given his excellent reputation, nobody believes her. Even after they move to Vancouver, her obsession remains focused and Darris had had enough... ",4444
3,Neol gi-da-ri-myeo,2016,ActionDrama,6.7 / 10,https://yts.rs/movie/neol-gi-da-ri-myeo-2016," Missing You is a 2016 South Korean revenge thriller film written and directed by Mo Hong-jin. It was released in South Korea on March 10, 2016. A little girl named Hee-ju who lost her father to a serial killer named Ki-bum 15 years ago awaits for his release. Ki-bum is released from prison after serving his sentence. Dae-young, a detective follows Ki-bum closely as he remains suspicious of the ex-con. A serial killer who has been waiting for his freedom, a detective who has been waiting for the killer's release, and a little girl who has been waiting for something that remains a mystery. The three are intertwined in a chaotic relationship and are met with an unprecedented series of events. —Subrat Jain ",7272
4,The Whale,2011,ActionDocumentary,8.1 / 10,https://yts.rs/movie/the-whale-2011," The true story of a young killer whale, an orca nicknamed Luna, who makes friends with people after he gets separated from his family on the rugged west coast of Vancouver Island, British Columbia. As rambunctious and surprising as a visitor from another planet, Luna endears himself to humans with his determination to make contact, which leads to laughter, conflict and unexpected consequences. —Anonymous ",5151
5,Sex and the Teenage Mind,2002,ActionComedy,4 / 10,https://yts.rs/movie/sex-and-the-teenage-mind-2002," Bumbling high school geek Virgil Heitmeyer has yet to lose his virginity. A golden opportunity for finally getting deflowered arises after Virgil manages to get closer to the beautiful and popular Kellie Guthrie. Will Virgil's date with Kellie go smoothly? Or is Virgil going to blow his big chance to score with the girl of his dreams? ",6161
6,The Last Bite,2020,ActionDrama,3.9 / 10,https://yts.rs/movie/the-last-bite-2020," The Last Bite is an art-house feature film about Carlos, a tormented artist living in London. Carlos' perspective on life changes when he meets Veronica, an other-worldly woman. ",4242
7,Winning Formula,2015,ActionComedy,5.8 / 10,https://yts.rs/movie/winning-formula-2015," While backpacking around America, two Aussie girls find themselves deep in turtle racing debt to a notorious gangster. Constantly validating each other's bad decisions, they devise crafty plans to keep their heads above water, earning money any way they can while unwittingly becoming tangled in a dark mystery surrounding their family's past. Through the hardest of times, they learn to embrace what is right on their rent-free caravan doorstep: Romance, friends and family. With a side order of juice. ",4949
8,In Sickness,2020,ActionDrama,8.1 / 10,https://yts.rs/movie/in-sickness-2020," After you take your vows, what happens when the future is nothing like what you envisioned? As a man spirals deeper and deeper into his mental illness, his young wife is forced to question whether love really is enough. ",4242
9,Time of the Wolf,2003,DramaHorror,6.6 / 10,https://yts.rs/movie/time-of-the-wolf-2003," In an undefined time, the environment has been totally destroyed and now the water is contaminated and the animals have been burned. Georges Laurent travels with her wife Anne Laurent, their teenage daughter Eva and their son Ben from the city to their cabin in the countryside. On the arrival, they find that intruders have broken in the house, and one stranger kills George. Anne, Eva and Ben wander through the village asking for shelter and supplies for their acquaintances, but they refuse to help them. They reach an abandoned barn and spend the night inside. On the next morning, they meet a teenage boy and they walk together to a train station, where they find other survivors. Together, they wait for the train expecting to go to a better place in the middle of the chaos. —Claudio Carvalho, Rio de Janeiro, Brazil ",3838
10,Population Zero,2016,CrimeMystery,6 / 10,https://yts.rs/movie/population-zero-2016," In April 2009 three young men were killed in a remote part of Yellowstone National Park. Authorities Never Found the Murderer. He Found Them. Only hours after three young men were gunned down in cold blood, Dwayne Nelson walked into a ranger station miles away and confessed to the crime. Despite his detailed confession, Dwayne Nelson was allowed to go free because of a loophole in the American Constitution. Award Winning Canadian Documentarian Julian T. Pinder (Trouble in the Peace, Land, Jesus Town) travels to Yellowstone in a cinematic and compelling chase for truth behind a crime that should have rocked the nation. How did the United States Constitution, the supreme law of the United States of America, let a guilty man go free? In his hunt for answers Pinder breaks the first rule of documentary film making by allowing himself to become a subject in the story; risking his life and others when he finds evidence that could re-open the case of the Yellowstone Murders years later. In Pinder's POPULATION ZERO we come to find the only thing more shocking than the crime itself are the bizarre events that followed. —Anonymous ",4545
11,Bachelor Lions,2018,Comedy,5.6 / 10,https://yts.rs/movie/bachelor-lions-2018," When Mark Myers and Zane Daniels meet each has yet to find ONE THING that makes them even remotely interesting. Together, they will embark on a journey most people will never take. A journey inward, to find their one true talent. ",3636
12,Yung Lean: In My Head,2020,BiographyDocumentary,7.3 / 10,https://yts.rs/movie/yung-lean-in-my-head-2020," It is a film about the Swedish cult rap star, will have its world premiere at the festival. Written and directed by Henrik Burman, the film tracks Lean's rise to fame while ""blurring the line between reality and his own vivid imagination."" ",8888
13,Unfit: The Psychology of Donald Trump,2020,ActionDocumentary,6.3 / 10,https://yts.rs/movie/unfit-the-psychology-of-donald-trump-2020," After years of empirical observation, for the first time ever, prominent mental health professionals present their observations on camera as part of their ethical ""Duty to Warn"" the public of imminent danger. Medical doctors and mental health professionals go on camera, on the record, for the record - it's an eye-opening discussion, analysis, and science-based examination of the behavior, psyche, condition, and stability of President Donald Trump. #UNFIT also examines Trump's effect on our citizenry, culture, and institutions. ",9292
14,A Harvest Wedding,2017,ComedyRomance,6.6 / 10,https://yts.rs/movie/a-harvest-wedding-2017," Sarah Bloom, an up-and-coming wedding planner in New York, is hired to plan the most anticipated wedding of the season. However, she learns the bride is from Sarah's home town of Williamstown, Massachusetts, and wants her wedding on the family farm, which is now being run by the bride's older brother - who is also Sarah's first love. ",5959
15,Malila: The Farewell Flower,2017,Drama,6.6 / 10,https://yts.rs/movie/malila-the-farewell-flower-2017," Former lovers Shane and Pich reunite and try to heal the wounds of their past. Shane is haunted by the tragic death of his daughter, while Pich suffers a grave illness. As death approaches, Pich dedicates his remaining time to making Bai Sri, a ceremonial ornament. Meanwhile, Shane decides to become a Buddhist monk until one night at a graveyard, he encounters his lover in another form. ",3939
16,COVID-19: The System,2020,ActionDocumentary,5 / 10,https://yts.rs/movie/covid-19-the-system-2020," COVID-19 ""THE SYSTEM"" The whole world is in Lock Down. There is panic in society. What is going on? After the Prime Minister's speech about the highly contagious ""Corona"" virus, Nico Sloot, an international entrepreneur, joined forces with scientists, doctors, and experts to find answers to the questions surrounding the coronavirus. How dangerous is this virus? What does our future look like? Are the current measures in proportion to the virus? And what impact does this have on our society? During Nico's quest, he makes shocking findings. - Is this actually about our public health? ",6969
17,Chîmu bachisuta no eikô,2008,ActionComedy,5.9 / 10,https://yts.rs/movie/chimu-bachisuta-no-eiko-2008," Toho university hospital has established an outstanding coronary surgery team under the leadership of a up and coming, star, U.S. trained surgeon (Kiji Kikkawa) that specializes in the highly risky ""Batista"" procedure to shrink the size of enlarged hearts. Normally this procedure has only a 60% success rate, but ""Team Batista"" has achieved a run of 26 straight successes....when suddenly 3 patients in a row die on the operating table. Very disturbed, the lead surgeon requests an independent investigation. The hospital turns to Dr. Taguchi (Yoko Takeuchi) who is a specialist in psychosomatic disorders who is shocked to at the assignment because she knows nothing in particular about surgery. Assured, however, that this very lack of insider specialized knowledge is in fact the ""objectivity"" required, she diligently begins to investigate in her own polite, but persistent manner. ",2626
18,Classic Albums Phil Collins: Face Value,1999,DocumentaryMusic,7.1 / 10,https://yts.rs/movie/classic-albums-phil-collins-face-value-1999," A documentary examining the production of the album which turned Phil Collins into a solo star in 1981, spawning several heart-rending songs influenced both by his marital breakdown and love of soul music, as well as the huge hit single ""In the Air Tonight"". ",7474
19,Schemers,2019,ComedyCrime,5.4 / 10,https://yts.rs/movie/schemers-2019," Davie (Conor Berry) is a dreamer from the council schemes, constantly hustling for his next buck, then losing it on the horses. After a football injury, Davie falls for trainee nurse Shona (Tara Lee) and tries to impress her by running a disco. Along with friends John and Scot, the trio start promoting bands - culminating in a hugely ambitious Iron Maiden gig at the Caird Hall, Dundee. With ambition so grand they go deep in debt with Fergie, a gangster of legendary violence. Davie needs to use every trick to pull off the biggest scheme of his life. ",4747
0,Yo soy la felicidad de este mundo,2014,Drama,4.5 / 10,https://yts.rs/movie/yo-soy-la-felicidad-de-este-mundo-2014," Emiliano looks at his life with the eyes of a film director, mixing the objective reality with the processes of the artistic creation. The story he is filming flounders with his daily life, until his world is trapped in the lens of his camera. Confused, always alone and in front of a screen, now become a transfigured reality, but at the same time a measurable, controllable and manipulable one, he listens in loop to a song: one of those songs you sing or repeat as a prayer and forcing you to remember, believe and convince yourself. —The Open Reel ",4747
1,Colegas,1982,Drama,6.4 / 10,https://yts.rs/movie/colegas-1982," Two best friends are forced into street hustling and and ever-expanding life of crime when one impregnates the sister of the other. ",4343
2,Backyard Blockbusters,2012,BiographyDocumentary,6.8 / 10,https://yts.rs/movie/backyard-blockbusters-2012," Batman versus the Predator? It happened. Raiders of the Lost Ark remade by kids? It happened. For years, people have been making home movies, many times using pop culture properties that they may not own, but love. In recent years, these types of projects have come to be known as ""fanfilms"". Backyard Blockbusters looks at the history and influence of the fanfilm genre, as well as the copyright and fair use problems these films create, featuring highlights from and interviews with the creators of many popular films. —Anonymous ",6464
3,Zeichen des Bösen - Die Runen der SS,2016,Documentary,5.3 / 10,https://yts.rs/movie/zeichen-des-bosen-die-runen-der-ss-2016," This documentary tells the gripping story of the SS symbol, from the Middle Ages to the present day. ",4545
4,Wishin' and Hopin',2014,ComedyDrama,6.6 / 10,https://yts.rs/movie/wishin-and-hopin-2014," Based on the New York Times best-selling novel by award-winning author Wally Lamb. A vivid slice of 1960s life, Wishin' and Hopin' is a wise-and-witty holiday tale that celebrates where we've been-and how far we've come. In the small town of Three Rivers, Connecticut, we go straight into the halls of St. Aloysius Gonzaga Parochial School with Felix Funicello, a Catholic school fifth-grader in 1964, whose claim to fame is his cousin Annette Funicello, the famous Mouseketeer and teen movie queen. But grammar and arithmetic move to the back burner this holiday season with the sudden arrivals of substitute teacher Madame Frechette and feisty Russian student Zhenya Kabakova. While Felix learns the meaning of French kissing, cultural misunderstanding, and tableaux vivants, Wishin' and Hopin' barrels toward one outrageous Christmas! ",4545
5,Red Sun Rising,1994,Action,5.4 / 10,https://yts.rs/movie/red-sun-rising-1994," Thomas Hoshino (Wilson) is a tough Japanese detective, who lost his partner by a deadly Yakuza killer Jaho (Lew). He tracks down the killer and his master to Los Angeles, where he teams up with Det. Karen Ryder (Farrell). Soon they discover that Yakuza prepares a gang war and weapon smuggling. Hoshino must find a way to defeat the killer who posses mystical ninja powers. ",5757
6,The Furnace,2020,AdventureDrama,6.8 / 10,https://yts.rs/movie/the-furnace-2020," To escape the outback, a young Afghan cameleer falls in with a mysterious bushman on the run with stolen Crown gold. ",7777
