,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
0,Riding the Bus with My Sister,2005,Drama,3.2 / 10,https://yts.rs/movie/riding-the-bus-with-my-sister-2005," A woman spends time with her developmental disabled sister after the death of their father. ",4242
1,The Pilot's Wife,2002,Drama,5.7 / 10,https://yts.rs/movie/the-pilots-wife-2002," Kathryn is distraught at the news of her husband's death delivered by a stranger from the airline for whom he was a pilot. She starts however to uncover information which leads to her arrival in London for further investigation...and further devastation. —arwenstraw ",6969
2,Devil Hunter,1980,Horror,3.6 / 10,https://yts.rs/movie/devil-hunter-1980," After World War 2, Senior Japanese Officials and their followers were killed and buried together in China, after being defeated and forced to give in. The Japanese Evil People of Nine Chrysanthemum have sworn revenge and are secretly plotting against China after sealing the graves of the Officials. Before their conspiracy can come to an end, Chinese police Captain Li and Taoist master Mao Yuan Feng discover the conspiracy and kill some of the Japanese Evil People. The members who survived used then their blood to call them back from Hell and became Devil Masters. But before their Japanese Imperialist Agressive Ambition can succeed, Captain Li and Taoist Master Mao Yuan Feng kill them and defeat their plot of revenge for good. —Eric Louzil ",10403
3,Eden and After,1970,Drama,6.5 / 10,https://yts.rs/movie/eden-and-after-1970," A group of French students are drawn into the psychological and sexual games of a mysterious Dutchman. Once they sample his ""fear powder"" the students experience a series of hallucinations. ",5353
4,Mind Talker,2021,Thriller,4.2 / 10,https://yts.rs/movie/mind-talker-2021," Detective Ben Stone hit on the head and hospitalized, his injury births a new gift of telepathy which sends him down a mysterious path to help troubled individuals to find that he is dealing with a higher level threat. ",19190
5,B.T.K.,2008,BiographyCrime,4 / 10,https://yts.rs/movie/b-t-k-2008," Inspired by the real-life serial killer, B.T.K is the gruesome story of Dennis L. Rader, a murderer who systematically tortured and killed his victims for over two decades while evading the police for over 30 years. Living a seemingly normal life as a husband, father, security officer and church president, Rader's unquenchable thirst for blood ultimately led him to commit the most horrific crimes imaginable. Shocking and full of suspense, B.T.K is a grisly journey into the nightmarish world of a deranged killer. —Anonymous ",3131
6,The Juniper Tree,1990,DramaFantasy,6.9 / 10,https://yts.rs/movie/the-juniper-tree-1990," Margit and her older sister, Katla, flee their homeland in Iceland after their mother is killed for practicing witchcraft. Needing a place to stay, Katla casts a spell over a young farmer named Jóhann which makes him fall in love with her, ensuring the wellbeing of herself and Margit. Jóhann's son, Jóhas, sees through Katla's plan and pleads for his father to make her go away. To help Jóhas in his struggle, Margit's mother appears to Margit in visions and provides a magic amulet of protection for the boy. Will Jóhas be able to rid his family of Katla or will she continue to control them with her witchcraft? —Todd Rose ",5555
7,Don Giovanni,1979,DramaMusic,7.5 / 10,https://yts.rs/movie/don-giovanni-1979," Screen adapatation of Mozart's greatest opera. Don Giovanni, the infamous womanizer, makes one conquest after another until the ghost of Donna Anna's father, the Commendatore, (whom Giovanni killed) makes his appearance. He offers Giovanni one last chance to repent for his multitudinious improprieties. He will not change his ways So, he is sucked down into hell by evil spirits. High drama, hysterical comedy, magnificent music! — ",4242
8,MVP: Most Vertical Primate,2001,ComedyFamily,4 / 10,https://yts.rs/movie/mvp-most-vertical-primate-2001," MVP 2 opens with the lovable Jack being ousted from his hockey team, the Seattle Simians, and having to hit the road after being falsely accused of league misconduct. Jack ends up in the city, where he's befriended by Ben, a homeless skateboarder, and Ollie, a skate shop owner. Jack proves to be as adept at mastering the half-pipe as he does at delivering a slap shot, and before long, he and Ben are crashing amateur skateboarder competitions all over the country. —Anonymous ",5858
9,The Odd Angry Shot,1979,ActionComedy,6.7 / 10,https://yts.rs/movie/the-odd-angry-shot-1979," A group of Australian SAS regiment soldiers are deployed to Vietnam around 1967/8 and encounter the realities of war, from the numbing boredom of camp life and long range patrols, raids and ambushes where nothing happens, to the the terror of enduring mortar barrages from an unseen enemy. Men die and are crippled in combat by firefights and booby traps, soldiers kill and capture the enemy, gather intelligence and retake ground only to cede it again whilst battling against the bureaucracy and obstinacy of the conventional military hierarchy. In the end they return to civilization, forever changed by their experiences but glad to return to the life they once knew. —saturn5 ",8282
10,SS Experiment Love Camp,1976,DramaThriller,3.5 / 10,https://yts.rs/movie/ss-experiment-love-camp-1976," Near the end of WW2, prisoners of war are used in experiments to perfect the ""Aryan"" race. ",16867
11,Knockabout,1979,ActionComedy,7.3 / 10,https://yts.rs/movie/knockabout-1979," The brothers and small time crooks Yipao and Taipao convince a martial arts expert to take them on as students. ",5151
12,The Streetfighter's Last Revenge,1974,ActionCrime,6.1 / 10,https://yts.rs/movie/the-streetfighters-last-revenge-1974," Terry Sugury is hired to recover one of two tapes containing a formula for making heroin for a price of 200 dollars a pound. But he gets double crossed. So he wants the tape back. —Henrik Madsen ",1616
13,Closed Curtain,2013,Drama,6.5 / 10,https://yts.rs/movie/closed-curtain-2013," In a secluded house by the sea with the curtains shut, a screenwriter hides from the world with only his dog as company. The tranquility is abruptly broken one night by the arrival of a young woman fleeing from the authorities. Refusing to leave, she takes refuge in the house. But come dawn, another unexpected presence will change everything. —Variance Films ",1212
14,An American Christmas Carol,1979,DramaFantasy,6.6 / 10,https://yts.rs/movie/an-american-christmas-carol-1979," In Depression-era New England, a miserly businessman named Benedict Slade receives a long-overdue attitude adjustment on Christmas Eve when he is visited by three ghostly figures who resemble three of the people whose possessions he had seized to collect on unpaid loans. Assuming the roles of the Ghosts of Christmas Past, Present, and Future from Charles Dickens' classic story, they force him to face the consequences of his skinflint ways, and he becomes a caring, generous, and amiable man. —Kevin McCorry ",2222
15,Llamageddon,2015,ComedySci-Fi,4 / 10,https://yts.rs/movie/llamageddon-2015," A killer llama from outer space crash lands on Earth and brings death and destruction to everyone in its path. ",5353
16,Heart of Midnight,1988,DramaHorror,5.4 / 10,https://yts.rs/movie/heart-of-midnight-1988," Carol inherits a night club from her weird uncle. She moves into the place, only to find out just how weird her uncle really was. She begins to remember more about her very special relationship with her uncle as she battles her memories and her surroundings in her new home. —Rick Lofgren ",5050
17,Between Heaven and Hell,1956,DramaWar,6.6 / 10,https://yts.rs/movie/between-heaven-and-hell-1956," Sam Gifford remembers : In prewar years he was an arrogant southern cotton plantation owner, married to the daughter of a colonel. At the beginning of the war he was mobilized with his National Guard unit as a sergeant. Came the day when, revolted by the cowardice of his lieutenant, who had fired at his own men, he hit him. Downgraded, he was sent to a disciplinary battalion. Sam now discovers his new detachment, his new commanding officer, just another cowardly brute, Captain Waco Grimes. While in combat, Sam will gradually become closer to the privates, working-class people he used to despise. He will become another man, a better man. —Guy Bellinger ",5353
18,Rebirth of Mothra,1996,ActionAdventure,5.9 / 10,https://yts.rs/movie/rebirth-of-mothra-1996," A logging and mining company working in Northern Japan disrupts a set of magical seals buried undergound, causing the release of Death Ghidora, an enormous, three-headed monster that had previously wiped out all life on Mars and caused the extinction of the dinosaurs on Earth. When Death Ghidora begins sucking the life out of the environment, the only thing that can save the planet from destruction is Mothra, the giant flying insect. —Jean-Marc Rocher ",3434
19,5 Headed Shark Attack,2017,ActionAdventure,3 / 10,https://yts.rs/movie/5-headed-shark-attack-2017," A four headed shark makes the Puerto Rico coast his private buffet as he chomps on models, photographers, surfers at a surf competition, plus the beach bunnies at the competition on the beach. The police and the aquarium team are at a loss as one by one the 4 headed, now a 5 headed shark , with jaws and a head now at its tail are taking them out now. Will man defeat beast? Who will survive? —Movie Dude ",4747
0,Flicka: Country Pride,2012,Family,6.1 / 10,https://yts.rs/movie/flicka-country-pride-2012," When Toby and Flicka are hired at a stable, Kelly, the owner's teenage daughter, quickly bonds with the wild horse. Despite her mother's disapproval, she hopes to break Flicka for an upcoming competition. However with the competition fast approaching, a dishonest rival trainer, and a growing fear they may be forced to sell the stable, Toby must intervene to save the day. —Happy_Evil_Dude ",2323
1,Horror Rises from the Tomb,1973,Horror,5.6 / 10,https://yts.rs/movie/horror-rises-from-the-tomb-1973," In Medieval France a warlock is be-headed and his wife tortured and executed. Hundreds of years later an isolated group of people discover his head buried on their property. Soon it comes back to life, possessing people and using them to commit sacrifices and to search for the rest of his body —Jeremy Lunt ",2020
2,Girl Rising,2013,DocumentaryDrama,7.1 / 10,https://yts.rs/movie/girl-rising-2013," The movie tells the stories of nine girls from different parts of the world who face arranged marriages, child slavery, and other heartbreaking injustices. Despite these obstacles, the brave girls offer hope and inspiration. By getting an education, they're able to break barriers and create change. —Seventeen Magazine ",1818
3,Habit,2021,ActionComedy,2.7 / 10,https://yts.rs/movie/habit-2021," A street smart party girl gets mixed up in a violent drug deal and finds a possible way out by masquerading as a Nun. ",30401
4,Love Is Not Love,2020,Romance,5.1 / 10,https://yts.rs/movie/love-is-not-love-2020," Early December, New York City, and everyone is talking about something. Their lives. But, no, something more. Love. They are in the hunt for love. Why? Because they haven't found it and because they haven't found it, they imagine it. They make it into a myth and chase the myth instead. And that is not love. Meet Frank. Frank's not young. Meet Reyna. Reyna is young. They become lovers, but Frank winds up back at the fragile altar of his 30-year marriage to Paula. Who'd he pick? Two Irish Construction Workers dig for the answer in the myth of Tristan and Isolde. Do we make our own choices or does Fate do it for us? And in the meantime, all we have is the Chase in this ever-clash between the erotic and the domestic, between myth and mortality, between you and the one you're still looking for. Chase on. —Stephen Keep Mills, writer/director Love is Not Love ",6161
5,Shadows of Liberty,2012,Documentary,7.8 / 10,https://yts.rs/movie/shadows-of-liberty-2012," Shadows of Liberty presents the phenomenal true story of today's disintegrating freedoms within the U.S. media, and government, that they don't want you to see. The film takes an intrepid journey through the darker corridors of the American media landscape, where global media conglomerates exercise extraordinary political, social, and economic power. The overwhelming collective power of these firms raises troubling questions about democracy. Highly revealing interviews, actuality, and archive material, tell insider accounts of a broken media system, where journalists are prevented from pursuing controversial news stories, people are censored for speaking out against abuses of government power, and individual lives are shattered as the arena for public expression has been turned into a private profit zone. Will the Internet remain free, or be controlled by a handful of powerful, monopolistic corporations? The media crisis is at the core of today's most troubling issues, and people everywhere are taking action, trying to change the media monopolies' strangle hold on information. —DOCFACTORY ",6767
6,A Song for You: The Austin City Limits Story,2016,DocumentaryHistory,7 / 10,https://yts.rs/movie/a-song-for-you-the-austin-city-limits-story-2016," From Willie Nelson to Wilco, Ray Charles to Radiohead, A SONG FOR YOU: THE AUSTIN CITY LIMITS STORY offers the ultimate backstage pass to 40 years of incredible live music - see how long-time producers and loyal fans have made ACL the longest running music show in television history. ",6868
7,The 27th Day,1957,Sci-Fi,6.2 / 10,https://yts.rs/movie/the-27th-day-1957," Five individuals from five nations, including the ""Superpowers"" (USA, USSR and China), suddenly find themselves on an alien spacecraft. An alien gives each a container holding capsules. No power on Earth can open a given container except a mental command from the person to whom it is given. Each person has been provided with the power of life and death. Any of these individuals has the capability to instantaneously launch the capsules to whatever coordinates he/she chooses, and each capsule will then eradicate all human life within a 3,000-mile radius of its designated location. —Craig Chilton ",6666
8,Republic Z,2018,AdventureHorror,5.8 / 10,https://yts.rs/movie/republic-z-2018," Two guys - Petr and Mette - didn't chose to stay in the depth of Yakutian taiga. They have to scavenge for food, endure severe low temperatures, and wait for rescue. They spend every day of winter fighting for their own lives. It means roaming around taiga looking for dead bodies and chopping-off their heads. Because when spring comes, every unfound body will unfreeze, and the hunters will become prey. Mette - a slow-witted young guy who was finally on his way to a college after many years in a remote village, when the epidemic broke out. Due to a mere coincidence he meets Petr in his hunting hut. Funny and desperate. Peter - professional hunter. During the apocalypse he upgraded his hunting hut into a real fortress. Serious and brutal, can find a way out of any situation. Dora - has been surviving with her dad for 3 years. When her father dies, she comes across the gyus and they decide to look for a remedy together. Beautiful and tough girl, knows how to survive and how to shoot from any firearms. —Ant!pode Sales & Distribution ",11312
9,Love Child,2014,CrimeDocumentary,5.7 / 10,https://yts.rs/movie/love-child-2014," LOVE CHILD is a documentary following of the first tried case of Internet Addiction the world has ever seen. Filmed over two years in Seoul, Korea, the film follows the story of a young couple in South Korea who were immersed in an on line game raising a fairy child and their real life baby died of neglect. The 2010 trial that followed saw the first ever usage of the term 'Internet Addiction' as the young couple's lawyer crafted a mental illness defense. Weaving together footage of the game, interviews and reenactments, LOVE CHILD tells a haunting tale set in a world where virtual is the new reality. —Anonymous ",5151
10,Asphalt Goddess,2020,Drama,4.6 / 10,https://yts.rs/movie/asphalt-goddess-2020," Max returns to her slum turned into the vocalist of a rock band. There, the memories await, the latest news and the truths that were silent for years: Sonia is a voice that speaks from the death, Ramira and Carcacha regent with the neighborhood's misery, and Guama sinks into madness. The reasons for abandonment are evident, the deaths and unfulfilled promises are recap. Max returns to die, not without first understanding and meaning all the reasons that remained pending. —TheOpenReel ",4343
11,Khodorkovsky,2011,BiographyDocumentary,7 / 10,https://yts.rs/movie/khodorkovsky-2011," Khodorkovsky, the richest Russian, challenges President Putin. A fight of the titans begins. Putin warns him. But Khodorkovsky comes back to Russia knowing that he will be imprisoned, once he returns. When I heard about it, I asked myself: why didn't he stay in exile with a couple of billions? Why did he do that? A personal journey to Khodorkovsky. —Anonymous ",4242
12,Spin,2021,ComedyFamily,5.8 / 10,https://yts.rs/movie/spin-2021," The adventures of 15-year-old Rhea Kumar who lives with her tight-knit multigenerational family. ",31714
13,A Perfect Match,2021,Romance,6.1 / 10,https://yts.rs/movie/a-perfect-match-2021," When Zoe Williams has to prove to a big investor that her company's new dating app works, she tests it on herself and soon ends up on a date with her complete opposite, Oliver Beckett, an easygoing, spontaneous artist. Huh. Not exactly Zoe's type. Even though it's clear the pair have chemistry, Zoe's worried- could something be wrong with DigiLove's algorithm? Or is it true when people say ""opposites attract""? ",17675
14,Food Luck,2020,Drama,6.6 / 10,https://yts.rs/movie/food-luck-2020," Yoshito Sato grew up with his mother Yasue after his father passed away. His mother ran a yakiniku (grilled meat) restaurant that his father had left behind. Yoshito enjoyed eating his mother's cooking and their restaurant was loved by many people. Things changed after popular food critic Tatsuya Furuyama published false statements about their yakiniku restaurant. Due to that, their restaurant saw a sharp drop in customers. Yasue worked hard to recover business for the restaurant. Due to Yoshito's behavior in wanting attention from his mom, Yasue decided to shut down the restaurant. Eighteen years later, Yoshito lives alone and he works as a freelance writer. One day, he takes work for a new online foodie website. He works with editor Shizuka Takenaka. Their first assignment involves yakiniku. Around that time, Yoshito hears that his estranged mother Yasue has collapsed. ",6969
15,Stepfather II: Make Room for Daddy,1989,HorrorThriller,5.7 / 10,https://yts.rs/movie/stepfather-ii-make-room-for-daddy-1989," Jerry Blake (Terry O'Quinn) escapes an insane asylum and winds up in another town, this time impersonating a marriage counselor. Now he seems to have found the perfect future wife (Meg Foster), with a stepson (Jonathan Brandis) who loves him. However, other people try to get in his way to marry her. They are interfering. One by one, Jerry eliminates anyone who stands in his way to a perfect family. —Parca Mortem ",6969
16,Nowhere Special,2020,Drama,7.6 / 10,https://yts.rs/movie/nowhere-special-2020," Inspired by true events, ""Nowhere Special"" features James Norton (""Happy Valley"", ""Mr Jones"", ""Little Women"") as thirty-five-year-old window cleaner John, who has dedicated his life to bringing up his son, after the child's mother left them soon after giving birth. When John is given only a few months to live, he attempts to find a new, perfect family for his three-year-old son, determined to shield him from the terrible reality of the situation. —Film Italia ",19089
17,The Land of Owls,0,ActionDrama,5.2 / 10,https://yts.rs/movie/the-land-of-owls-2021," A pair of Brooklyn couples work through their relationship issues at an upstate retreat. In the isolation of the Catskill Mountains, the retreat leader pushes the couples through a weekend of exercises that force them out of their comfort zones. Removed from the routine distractions of city life and engaging in honest communication for the first time, they have a chance to save their relationships - or to leave them behind. ",3434
18,Puberty Blues,1981,ComedyDrama,5.9 / 10,https://yts.rs/movie/puberty-blues-1981," Meet Sue, a teenage Australian girl in the late 70s, whose life mainly consists of doing what everyone else does - watch the surfing boys and have sex with the same surfing boys. The girls have to follow lots of strange customs, e.g. do not eat or go to the bathroom when a boy is around. Ugly girls have two choices - being bitches and hate boys, or being generally cheap and looked down upon by everyone. The afternoons are spent on the beaches, in the backseats of car or at home-alone-parties where sex and alcohol are the main ingredients. Parents and teachers are trying to straighten the kids out, but that is not easy. —Rune Dahl Fitjar ",12019
19,Terror,1978,Horror,5.2 / 10,https://yts.rs/movie/terror-1978," Royal descendants feel the wrath of the curse of condemned witch Mad Dolly, who spews forth her prophecy while she is burned at the stake. The victims suffer death by having their heads removed in various fashions, getting their limbs caught in animal traps, knife wounds, and other methods of medieval torture. —Ørnås ",3232
0,Little Giant,1946,Comedy,6.9 / 10,https://yts.rs/movie/little-giant-1946," Lou Costello plays a country bumpkin vacuum-cleaner salesman, working for the company run by the crooked Bud Abbott. To try to keep him under his thumb, Abbott convinces Costello that he's a crackerjack salesman. This comedy is somewhat like The Time of Their Lives (1946), in that Abbott and Costello don't have much screen time together and there are very few vaudeville bits woven into the plot. —Dan Weckerly ",3939
1,The Subjects,2015,Thriller,5.2 / 10,https://yts.rs/movie/the-subjects-2015," Eight strangers go into a locked room for clinical trials on a new drug that gives them superpowers. ",3232
2,Bates Motel,1987,ComedyDrama,3.8 / 10,https://yts.rs/movie/bates-motel-1987," This film is based on, but not in sequence with, the Psycho films. After the death of Norman Bates, a man who befriended him in the institution inherits the motel. In keeping with Norman's wishes, he tries to fix up the place and make it a respectable motel. —Jon Acello ",3939
3,Jo Pil-ho: The Dawning Rage,2019,ActionCrime,6.3 / 10,https://yts.rs/movie/jo-pil-ho-the-dawning-rage-2019," Jo Pil-ho is a corrupt cop who helps a partner escape after a heist. Teaming up for a seemingly last one, Pil-ho and his partner decide to rob the police warehouse but an explosion thwarts their plans, leaving Pil-ho unconscious and his partner dead. When his own department begins suspecting his involvement in the explosion, for which he isn't responsible, Pil-ho decides to erase all evidence pointing towards him: and in the process finds himself enlisting a teenage girl's help in exposing a corporate scandal. Initially doing it just to get his name cleared, Pil-ho eventually finds himself becoming the girl's unlikely protector after a series of violent events. —Prashast Singh ",10807
4,Beauty and the Liquidman,1958,CrimeHorror,6.1 / 10,https://yts.rs/movie/beauty-and-the-liquidman-1958," When a narcotics deal goes sour and a suspect disappears, leaving only his clothes, Tokyo police question his wife and stake out the nightclub where she works. His disappearance stumps the police - until a young scientist appears who claims that H-Bomb tests in the Pacific, evidenced by a ""ghost ship"" that has turned up in the harbor, have created radioactive creatures - ""H-Men"" - who ooze like slime and dissolve anyone they touch. —Gary Dickerson ",2121
5,Rise of the Dinosaurs,2013,ActionAdventure,2.4 / 10,https://yts.rs/movie/rise-of-the-dinosaurs-2013," While returning from a military expedition a helicopter crash lands a commando unit in a dense, remote tropical jungle - a lost world populated by dinosaurs. Now they must find a way out of this isolated valley before becoming prey for prehistoric predators. —Michael Holt ",10908
6,Lord of Darkness,2012,CrimeHorror,4.6 / 10,https://yts.rs/movie/lord-of-darkness-2012," Sawney, a religious psychopathic killer (played by David Hayman) drives a devilish Black Cab (taxi), stalking the towns and cities, abducting unholy souls for his communion of sacrifices. His insane family of inbred killers Judd and Jake, use their agility to wreak slaughter and havoc among their victims, who are then dragged to Sawney's lair in the hills, where they are raped, tortured and cannibalised. Sawney with his skillful surgical blade removes the appetizing pieces of human flesh for dinner before feeding the remains to a chained BEAST in the cellar. The Missing Persons list is beginning to rise! Investigative crime journalist Hamish MacDonald (Samuel Feeney) writes sensational and damming headlines against the police, due to their incompetence in handling the case. Frustrated police inspector Bill Munro (Gavin Mitchell) is under great pressure to catch the serial killers but is hindered by Hamish who is constantly giving him bad press. He decides to feed Hamish with privileged information rather than fight against him, just to get results for his superiors. But Hamish decides to investigate the heinous crimes on his own, with disastrous results. Unknowingly, his fiancée Wendy McIntyre (Elizabeth Brown) is drawn into the intriguing plot, she becomes a target for the psychopathic KILLERS! This dramatic horror film reaches its climax when the BEAST is let loose from its cellar to seek retribution. —Ricky Wood ",3535
7,Shut Up Little Man! An Audio Misadventure,2011,ComedyDocumentary,6.6 / 10,https://yts.rs/movie/shut-up-little-man-an-audio-misadventure-2011," In 1987 San Francisco, Eddie Lee Sausage and Mitch Deprey began recording the squabbles of their stranger than fiction neighbors, the bigoted Raymond Huffman and the out and proud Peter Haskett. The recital of the pair's outrageous reality quickly took on a life of its own. This darkly funny documentary chronicles the history of Raymond and Peter, as well as what happened to former slackers Eddie and Mitch, who paint a picture of not only their outrageous neighbors, but also of San Francisco's Lower Haight neighborhood in the late 1980s. Interviews with others who were influenced by the recordings document their broad influence on a variety of artists, near and far. —TrivWhiz ",2222
8,Puppet Master: The Legacy,2003,FantasyHorror,3 / 10,https://yts.rs/movie/puppet-master-the-legacy-2003," Peter Hertz, who was rescued from the Nazis as a child by Andre Toulon in the 1940's, is now an old man and has inherited the puppets. He is pursued by an assassin who forces him to tell her the entire history of Toulon and the puppets. ",7272
9,Beneath the 12-Mile Reef,1953,AdventureDrama,5.7 / 10,https://yts.rs/movie/beneath-the-12-mile-reef-1953," Mike and Tony Petrakis are a Greek father and son team who dive for sponges off the coast of Florida. After they are robbed by crooks, Arnold and the Rhys brothers, Mike decides to take his men to the dangerous 12-mile reef to dive for more sponges. Mike suffers a fatal accident when he falls from the reef leaving Tony to carry on the business. But now he has a companion, Gwyneth Rhys. —Kelly ",4343
10,Boogie,2009,ActionAnimation,6.4 / 10,https://yts.rs/movie/boogie-2009," Boogie is a violent and ruthless hit man who follows his own rules. Women love him, criminals fear him. ",7979
11,"Live Like a Cop, Die Like a Man",1976,ActionCrime,6.6 / 10,https://yts.rs/movie/live-like-a-cop-die-like-a-man-1976," Fred and Tony are members of an elite 'special squad' of police in Rome, Italy, who are licenced-to-kill, undercover cops who thrive on living dangerously. ",3838
12,The Good Fairy,1935,ComedyRomance,7.5 / 10,https://yts.rs/movie/the-good-fairy-1935," Young, naive Luisa Ginglebusher, who loves fairy tales, leaves the Budapest orphanage to become a movie usherette. Soon she befriends paternal waiter Detlaff and not so paternal Konrad, a meat-packing millionaire. Uninterested in Konrad's rich gifts, Luisa schemes to be a ""good fairy"" and divert some of this wealth to poor stranger Dr. Sporum. But it's not that simple... —Rod Crawford ",6363
13,The Long Hair of Death,1965,Horror,6.3 / 10,https://yts.rs/movie/the-long-hair-of-death-1965," In a 15th-century feudal village, a woman is accused of witchcraft and put to death. Her beautiful older daughter knows the real reason for the execution lies in the lord's sexual desire for her mother. After confronting the lord on the matter, she, too, is killed. A much younger daughter is spared and taken in by her mother's killers. Once she is of age, as a horrible, deadly plague sweeps the land, she marries the lord's worthless son. Then, during a brutal thunderstorm, the older daughter mysteriously reappears and begins to avenge her mother's death. —Dean Harris ",4444
14,Caprice,1967,ComedyCrime,5.6 / 10,https://yts.rs/movie/caprice-1967," There is an on-going battle of industrial espionage between rival cosmetics companies, Femina, owned by Sir Jason Fox, and May Fortune, owned by Matthew Cutter. Caught in the middle between the two are among others top industrial designer Patricia Foster, who officially is on May Fortune's payroll after being fired by Femina, and Christopher White, a suave Brit who also is officially on May Fortune's payroll as Cutter's right hand man. On the surface, Patricia is still working for Femina trying to steal the new top secret formula for a water repellent hairspray developed by Dr. Stuart Clancy for May Fortune, that hairspray which would make all other hairsprays obsolete, while Christopher secretly tries to stop her. Below the surface, it is not clear whether either Patricia or Christopher truly are working for May Fortune, Femina or someone else. But as they progress through these on the surface missions, their true missions are eventually revealed as are their true allegiances, which place both Patricia and Christopher in mortal danger with regard to a recent story of an Interpol agent being killed in the Swiss Alps. —Huggo ",6464
15,The Bloodstained Butterfly,1971,MysteryThriller,6.3 / 10,https://yts.rs/movie/the-bloodstained-butterfly-1971," While walking through a park in a rainy day, the young Françoise Pigaut is stabbed to death by man wearing raincoat and hat. Inspector Berardi is assigned to investigate the case and soon the TV anchor Alessandro Marchi becomes the prime suspect. His daughter Sarah Marchi was Françoise's best friend and their common friend Giorgio had a crush on Françoise. Alessandro's friend and attorney Giulio Cordaro defends him in the court but Alessandro is found guilty and sent to prison. When two other women are murdered and it is found that Alessandro's wife Maria Marchi is the lover of Giulio, the defense asks for mistrial and Alessandro has another trial. Who might be the killer? —Claudio Carvalho, Rio de Janeiro, Brazil ",5151
16,The Josephine Baker Story,1991,ActionBiography,7.1 / 10,https://yts.rs/movie/the-josephine-baker-story-1991," Born poor in St. Louis, Missouri, Josephine Baker achieved fame and fortune through her sizzlingly exotic, erotic performances. Starting life on the American Vaudeville circuit, success takes Josephine to Paris where her semi-nude dancing causes an international sensation. Through her marriages to an Italian pseudo-count and an orchestra leader, to her bond with army officer Sydney Williams, Josephine's life is a rollercoaster ride of love and rejection from both her lovers and her country. But semi-nude, or head-to-toes in sequins; in battle fatigues or rags - her beauty and ambition ensured that Josephine Baker will always be remembered as the first, and possibly most loved, truly international star. —HBO Home Video ",4545
17,The Cloud in Her Room,2020,Drama,6.4 / 10,https://yts.rs/movie/the-cloud-in-her-room-2020," Zhao Muzi went back to her hometown Hangzhou for spring festival. Her parents divorced years ago, her mother is dating a foreigner now while her father started a new family and had a new kid. ",6161
18,Message from Space,1978,ActionAdventure,4.8 / 10,https://yts.rs/movie/message-from-space-1978," In this Star Wars take-off, the peaceful planet of Jillucia has been nearly wiped out by the Gavanas, whose leader takes orders from his mother (played by a comic actor in drag) rather than the Emperor. King Kaiba sends out eight Liabe holy seeds, each to be received by a chosen one to defend the Gavanas. Each recipient, ranging from hardened General Garuda to Gavana Prince Hans to young Terrans Meia, Kido, and Aaron all have different reactions to being chosen. —Scott Hutchins ",3333
19,Bayonetta: Bloody Fate - Beyonetta buraddi feito,2013,ActionAnimation,5.7 / 10,https://yts.rs/movie/bayonetta-bloody-fate-beyonetta-buraddi-feito-2013," Based on the 2009 game, Bayonetta: Bloody Fate follows the story of the witch Bayonetta, as she defeats the blood-thirsty Angels and tries to remember her past from before the time she awoke, 20 years ago. Along her side are a mysterious little girl who keeps calling her ""Mummy"", a journalist that holds a personal grudge against Bayonetta and a unknown white-haired woman who seems to know more than she is willing to reveal about Bayonetta's time before her sleep. —auahmed ",8585
0,Right in Front of Me,2021,ComedyDrama,6.7 / 10,https://yts.rs/movie/right-in-front-of-me-2021," Carly, the owner of a bridal styling business, gets a second chance at romance with her college crush but isn't sure how to impress him, until her new friend Nick starts giving her advice. Soon she learns who the right man for her really is. —Happy_Evil_Dude ",8989
1,Heidi,2005,DramaFamily,6.4 / 10,https://yts.rs/movie/heidi-2005," Swiss girl Adelheid ""Heidi"" (Emma Bolger) is orphaned young. Aunt Detie (Pauline McLynn) brings her to Uncle Alp (Max Von Sydow), who lives isolated in the Alps since his murder charge. Heidi soon takes to the wild country, especially accompanying young goat herder Peter (Sam Friend). Uncle Alp refuses to send her to school in the city, but Aunt Detie returns and forces him to give in. She's sent to a posh lady in Frankfurt, where she'll be a companion for crippled daughter Clara (Jessica Claridge) after school hours. —KGF Vissers ",6969
2,Waitress!,1982,Comedy,4 / 10,https://yts.rs/movie/waitress-1982," Three lovely waitresses contend with a drunken, slovenly chef and mutinous patrons. ",6868
3,Preserving Democracy: Pursuing a More Perfect Union,2022,ActionDocumentary,3.6 / 10,https://yts.rs/movie/preserving-democracy-pursuing-a-more-perfect-union-2022," Reviewing the pursuit of democracy within the U.S. on the anniversary of the 2021 Capitol riot. ",6161
4,No Man's Land: The Rise of Reeker,2008,HorrorThriller,4.8 / 10,https://yts.rs/movie/no-mans-land-the-rise-of-reeker-2008," In 1978 Sheriff Reed captures the deranged serial killer known as The Death Valley Drifter in the desert and the criminal is sentenced to death. In the present day, Sheriff Reed is near retirement and will be replaced by his son. Whilst they are having a meal in a rest stop diner in the middle of the desert, a runaway car with three thieves who robbed a casino stops in the spot for refueling. One of the robbers is the former boyfriend of the waitress Maya, and another criminal is wounded in the backseat. There is a shootout among the thieves and the sheriffs and their car explodes, however the body of the wounded criminal vanishes and the survivors discover that they are stranded in the place. Furthermore, they are stalked and chased by a fiend with stench known as The Reeker. —Claudio Carvalho, Rio de Janeiro, Brazil ",8080
