,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
8,Pandy,2021,ActionAnimation,4.1 / 10,https://yts.rs/movie/pandy-2021," Pandas battle against aliens in outer space. ",26866
9,The Power,2021,ActionHorror,5.6 / 10,https://yts.rs/movie/the-power-2021," 1974: a young nurse is forced to work the night shift in a crumbling hospital as striking miners switch off the power across Britain. But inside the walls lurks a terrifying presence that threatens to consume her and everyone around her. ",38582
10,Howl,2021,ActionHorror,4.2 / 10,https://yts.rs/movie/howl-2021," A young woman leaves the sanitarium to watch over her grandmother's house. As she descends into madness, she must decide whether to be devoured or embrace her true nature in this re imagining of ""Little Red Riding Hood and the Wolf."" ",12928
11,The Sleeping Room,2014,ActionHorror,4.5 / 10,https://yts.rs/movie/the-sleeping-room-2014," A psychological gothic tale of Victorian revenge. ",7171
12,Elodie,2019,Drama,5.7 / 10,https://yts.rs/movie/elodie-2019," A supporting character in her own life, Sabrina Stone dreams of being a respected playwright and theatrical star; someone confident and beloved, someone like Elodie, the main character of her fictional play. When she gets the chance to perform her piece for a large audience, she cracks under the intense personal and artistic pressure, humiliating herself and her peers. As issues in her own life begin to reflect those of her story, Sabrina is visited by Elodie herself, who transports her into the surreal world of her own writing. Romance, kidnapping, murder, and a mystical object that grants one's greatest desire are all in play when fiction becomes a reality. Sabrina must navigate the dark and moody landscape she created, save her characters from the problems she gave them, and come to terms with the person she wants to be. ",9393
13,Chateau Vato,2020,Comedy,6.1 / 10,https://yts.rs/movie/chateau-vato-2020," A working class family moves into a mansion after discovering the death of its wealthy owner. Mistaken identity and a rags to riches comedy of errors ensue. ",10807
14,Sunday Mornings,2021,ActionComedy,6.3 / 10,https://yts.rs/movie/sunday-mornings-2021," Sunday Mornings is the ultimate tale of a Southern family overcoming life's storms. Told from a black woman's point of view, our heroine, Sunday, takes us on her erratic, yet heart-warming journey of unconditional love, hard-earned friendships, and the shake-able, yet unbreakable bond of sisters. ",15554
15,Explota Explota,2020,ComedyMusical,5.6 / 10,https://yts.rs/movie/explota-explota-2020," 1973. After to leave standing in the altar to her boyfriend Massimiliano in Rome, María is a Spanish woman who decides start again taking a flight to return Spain. Orphan, without family, money and resources, at her arrival to the Airport of Barajas of the City of Madrid (Madrid, center to Spain and country's capital) María meets Amparo, a funny, loudmouth, full of life and free-spirited woman who works as airport stewardess. Three months later María lives with Amparo working as another stewardess in Barajas, when she meets again Pablo, the man with who she stumbled at her arrival, which is looking for a lost suitcase. After he gives her his work address, the suitcase appears and María takes it to give it Pablo, learning that Pablo works in TVE (Televisión Española, only one Spanish TV channel at those times). There she meets Chimo, a womanizer producer determined to turn María in a star for the famous late show ""Las Noches de Rosa"" as one of the dancers. Having to go back to her work at the airport, in the last moment María meets Pablo, giving not only the suitcase but her phone number, making a date to four where Amparo meets Lucas, having a love interest on him. When Chimo locates María, he convinces her to participate in the show. However, troubles appear by three: Rosa mistrusts María and turns her in a substitute if one of the other can't dance, and Pablo's father Celedonio is TVE's censor, an old-fashioned man stuck in the early days of the Franco's dictatorship, who rejects any kind of modernity and freedom in TV and who wants to fire Chimo. Unfamiliar with the Francoist Regime and its repressive laws, María tries to adjust to it, but feeling it as outdated and obsolete. As if it wasn't enough, Massimiliano appears in Madrid looking for María, trying to recover her. While Amparo's relation with Lucas gets colder, María's illusion to make her first apparition in the late night show suffers a deception after to see as she's severely censored. Taking revenge of Pablo after to know his relation with María, Chimo reveals her where is the office of the censor, discovering not only that Pablo is Celedonio's son and his father's plan to retire leaving Pablo as new censor, but that was Pablo who censored her, following the advises of his father. With their relation in danger, Massimiliano finally meets María, who feels confused about her feelings by Pablo. At the same time, Celedonio forces TVE's staff to chose Pablo as new censor, betraying Pablo when Celedonio impose the condition of continue working as counselor for Pablo. With the New Year's Eve Special incoming to be the first Special in live broadcast, María and Pablo find themselves trapped in two crossroads: he doubting between follow his father's way or follow his own way, and she doubting between comeback to Rome with Massimiliano or follow her dream of dance and freedom. —Chockys ",8484
16,Acts of Revenge,2020,ActionCrime,5.9 / 10,https://yts.rs/movie/acts-of-revenge-2020," Gordon is confronting with every parent's nightmare when his adolescent son David is killed by a hit-and-run driver. Police pursue a few weak leads but fail to find the killer. Gordon and his wife Carrie's lives turn upside down with the shocking loss of their only child. Just then, Gordon meets an ex-detective Antonio and Doctor William to join their support group that consists other people from diverse backgrounds who suffer from the same type of losses of their loved ones. Step by step, Gordon becomes a trusted member of the group and finds out grisly clues of their secret agenda. Eventually, Gordon has to decide how far he can go for the memory of his beloved son and the justice he deserves. ",17473
17,The Kilties Are Coming,1951,DocumentaryMusical,4.7 / 10,https://yts.rs/movie/the-kilties-are-coming-1951," The Royal Kiltie Juniors perform a variety show, and are interviewed by Peter Sinclair, while McDonald Hobley speaks to their parents. ",8484
18,Redemption for Easter,2021,Drama,4 / 10,https://yts.rs/movie/redemption-for-easter-2021," The Wright family decides to come together for the Easter holiday weekend after suffering during a tragic event; however, past turmoil, individual trauma, dark family secrets, and a sudden surprise announcement will potentially change everything for them as a whole, but it could also destroy their family unit forever. ",11211
19,Red Dog,2017,ActionDrama,5.9 / 10,https://yts.rs/movie/red-dog-2017," An action packed and heartwarming story of the friendship formed between a tank-destroyer dog of the Red Army during WWII and a group of soldiers. ",12827
0,Death Promise,1977,ActionDrama,4.9 / 10,https://yts.rs/movie/death-promise-1977," An apartment dweller goes on a search-and-destroy mission to kill the ruthless landlords who murdered his father. ",9292
1,Bottom Feeders,2021,Comedy,5.3 / 10,https://yts.rs/movie/bottom-feeders-2021," John and Steve have few redeemable qualities. They really would rather do as little as possible and live off of someone else's hard work. Only the opposite sex has a chance to make them change, John's high school sweetheart, Nichole, is back in town for one last class at the university. When they run into each other at school, John makes it his mission to get her back. Meanwhile, when Cindy applies for a job at the movie theater, Steve decides she will be his next conquest. But pretty soon the line is blurred between who is conquering whom. Add in an eccentric sociology professor and a mixed bag full of inappropriate situations and you have Bottom Feeders. ",14544
2,When My Time Comes,2021,ActionDocumentary,6.2 / 10,https://yts.rs/movie/when-my-time-comes-2021," NPR journalist Diane Rehm interviews people involved in or affected by the right-to-die movement ",9898
3,A Christmas Love Story,2019,DramaMusic,7 / 10,https://yts.rs/movie/a-christmas-love-story-2019," Having had one Broadway success in a musical she wrote herself, Katherine Clark is now happier in her current life teaching, she leading a youth choir, an offshoot of which is preparing for its annual Christmas Eve fundraiser. The fundraiser ensures the continuation of the choir for another year. She hits two eleventh hour snags with the show. First, her friend commissioned to write the title song for the fundraiser has to bow out due to other commitments, leaving no title song, the recording of which arguably would be the source of much of their money. That forces Katherine herself to write the song, something she thought she had put long behind her. And second, her star tenor comes down with a bug, he unable to perform in the show. Katherine believes she's found a replacement, the young man, Danny, who just happened to be interning for one day doing odd jobs as extra credit in his application to business school. She discovers that he has untapped natural musical talent. A further ... ",11514
4,Year of the Jellyfish,1984,ActionDrama,5.6 / 10,https://yts.rs/movie/year-of-the-jellyfish-1984," Chris, a sexy teenager who appears mostly bare-breasted on the French Riviera, has a crush on Romain, her mother's lover. In reaction to her inability to attract his attention, she experiments with other risque affairs. ",24442
5,Mary Goes Round,2017,Drama,6.7 / 10,https://yts.rs/movie/mary-goes-round-2017," Mary is a substance abuse counsellor with a drinking problem. After getting arrested for drunk driving and losing her job, Mary returns to her hometown where she learns that her estranged father is dying of cancer and wants her to form a bond with her teenage half-sister she's never met. ",11716
6,Silent Love,1986,ActionDrama,7.3 / 10,https://yts.rs/movie/silent-love-1986," The heart-wrenching trials that Heung, a deaf pickpocket gang leader, and Mak, a hearing convict who was recently released from the prison, face together in Hong Kong. ",9898
7,Fantail (2013),2013,ActionComedy,6.9 / 10,https://yts.rs/movie/fantail-2013-2013," Tania thinks she's Maori. She works the graveyard shift at a petrol station, saving money so she can take her brother Piwakawaka to Surfers Paradise to find their dad. When Pi goes away to pick kiwifruit, Tania is left by herself to plan for their trip. Stuck in a petrol station - getting security training and making sure her boss, Rog, doesn't lose his job - Tania can't rescue her brother from his new mates and from thinking he can fly. Dean, the regional manager, arrives to keep an eye on Rog but Dean has his eye on Tania, too. When Dean questions Tania's culture and who her family is, she starts to piece together the truth and realises she must save her brother and bring him home. Then one night a cheeky little bird ruins everything and Tania pays the ultimate price for being a hero. —Anonymous ",11716
8,Khalid: Free Spirit,2019,ActionDrama,6.4 / 10,https://yts.rs/movie/khalid-free-spirit-2019," Conceived and created by Khalid and Emil Nava, Free Spirit is a direct creative parallel to Khalid's new album, using the new music to tell the stories of the beauty and the pain of growing up as Khalid has always done in his work. This film expands on his lyrics and artistry by sharing a visual story as a companion piece. ",11110
9,Nationtime,1972,Documentary,7.3 / 10,https://yts.rs/movie/nationtime-1972," A report on the National Black Political Convention held in Gary, Indiana, in 1972, a historic event that gathered black voices from across the political spectrum, among them Jesse Jackson, Dick Gregory, Coretta Scott King, Richard Hatcher, Amiri Baraka, Charles Diggs, and H. Carl McCall. ",11110
10,The Christmas Calendar (2017),2017,ComedyFamily,6 / 10,https://yts.rs/movie/the-christmas-calendar-2017-2017," Emily, a lawyer, returned to her small hometown of Nelson Creek four months ago following the death of her Nonna to take over running Nonna's business which she named after her granddaughter: Emily's Bakery. Beyond not seeing Nonna before she passed, Emily is not sad about this new career path as baking has always been a passion ever since Nonna took her into the kitchen at age five, and discovered in making the move back to Nelson Creek that law never really was. This new life in Nelson Creek hits a snag when she learns that Nonna was deep in debt - the massive loan which Emily didn't know was for her law education - and may have to sell some of Nonna's assets, the house where Emily now lives and/or the bakery. The house may be the more prudent item to liquidate with Forge Mart, the chain supermarket located across the street from the bakery, having just opened its own in-house bakery, it the only other made-from-scratch bakery in town as competition to Emily which lessens the market value of her own business. This decision was that of Forge Mart's new cutthroat, win-at-all-cost manager Adele Atmore. Adele has hired Gerard, a suave Frenchman who is classically trained in patisserie, he who does not see Emily as competition but rather baking comrades who can learn from each other. Emily does not view Gerard in quite the same way in the survival of the bakery her focus. Things have the potential to change when on December 1, Emily mysteriously receives an advent calendar from an anonymous giver. When Emily reads the message enclosed in day one of the calendar, Chey, her assistant, can tell by the warmth and love of the message that it is from a secret admirer, and that she should open the calendar and read the enclosed subsequent messages day by day as intended to reveal the identity of the giver, the secret admirer, on December 24. Being made privy to all the subsequent messages and trying to guess the identity of the secret admirer becomes the talk of Nelson Creek. While some men are higher in the running - such as James the banker, Eddie the civic handyman, and Chuck the Christmas tree lot guy - with some of Emily's female friends secretly hoping it not for their own reasons, it may be Gerard who has that special insight into the identity of the secret admirer. —Huggo ",11615
11,Drought,2020,Drama,5.9 / 10,https://yts.rs/movie/drought-2020," It's 1993 and North Carolina is experiencing a historic drought. Autistic teen Carl, fascinated by weather, predicts that a storm will soon hit nearby. His sister Sam crafts a plan to help him chase the storm, stealing their mother's ice-cream truck to embark on a road trip about family, forgiveness, and following your dreams. ",17574
12,Russkiy Reyd,2020,Action,5.4 / 10,https://yts.rs/movie/russkiy-reyd-2020," Nikita, a former Russian Spetsnaz operative, is hired to neutralize the large private security force at a local factory so that his shady employer can extort the business from the factory owner. But Nikita and his group of highly trained fighters get more than they bargained for when it turns out the factory is actually owned by a dangerous warlord connected to the Russian military. By the time the 'hostile takeover' is complete, Nikita reveals that he has orchestrated his own secret mission to take personal revenge on the most dangerous man in Russia. ",15352
13,If Not for His Grace,2015,ActionDrama,4.2 / 10,https://yts.rs/movie/if-not-for-his-grace-2015," A small town minister is murdered and his family and the town must deal with the aftermath. ",11312
14,"Accidental Courtesy: Daryl Davis, Race & America (2016)",2016,BiographyDocumentary,7.7 / 10,https://yts.rs/movie/accidental-courtesy-daryl-davis-race-america-2016-2016," Daryl Davis is an accomplished musician who was played all over the world. He also has an unusual hobby, particularly for a middle aged black man. When not displaying his musical chops, Daryl likes to meet and befriend members of the Ku Klux Klan. When many of these people eventually leave the Klan with Daryl's support, Daryl keeps their robes and hoods; building his collection piece by piece, story by story, person by person, in hopes of one day opening a museum of the Klan. ",11716
15,Shade,2003,ActionCrime,6.3 / 10,https://yts.rs/movie/shade-2003," Shade is set in the world of poker hustlers working the clubs and martini bars of Los Angeles. The tale unfolds as a group of hustlers encounter ""The Dean"" and pull off a successful sting that results in their pursuit by a vengeful gangster. ",16160
16,Riders of Justice,2020,ActionComedy,7.8 / 10,https://yts.rs/movie/riders-of-justice-2020," Markus, a deployed military man, has to go home to his teenage daughter, Mathilde, when his wife dies in a tragic train accident. It seems to be plain bad luck - but it turns out that it might have been a carefully orchestrated assassination, which his wife ended up being a random casualty of. ",30401
17,The Holy Man 2,2008,ActionComedy,5.4 / 10,https://yts.rs/movie/the-holy-man-2-2008," Former rap musician Joey Boy is now a monk who takes Father Teng's place at his rural temple, where a crisis develops involving a nearby stone quarry. ",11009
18,Schizoid,1980,DramaHorror,5 / 10,https://yts.rs/movie/schizoid-1980," Julie is an advice columnist for the city newspaper who begins to receive anonymous notes threatening murder and worse. At about the same time, female members of the group therapy session she attends are being stabbed, one by one, by an unknown assailant. Is there a connection? If so, why do the notes talk about murder with a gun, while the murder victims are being stabbed? At first, the police, her ex-husband, her therapist and her friends all assure her that the notes are probably unrelated, and hoax; but with time, it becomes apparent that someone close to her is responsible. Is it her therapist, Pieter, who has sex with his patients just before they are murdered? Or Alison, Pieter's daughter, who resents Julie for Julie's romantic involvement with her father? Is it Julie's ex-husband, who never really wanted their divorce? Or maybe Gilbert, the eccentric building maintenance man whom many people believe is a little crazy anyway? Just about everyone around her seems mentally disturbed enough to be the culprit. —Brian C. Madsen ",12322
19,Into the Outbreak (2017),2017,ActionHorror,2.4 / 10,https://yts.rs/movie/into-the-outbreak-2017-2017," Macy and John are nearing the end of their relationship. Mandy and Steve just had a one night stand. Then an infectious outbreak starts turning people into cannibals. Now each of these survivors must deal with their issues as they attempt to survive the outbreak. Low on food, no law enforcement, infected cannibals eating people in the streets, fear grows of what is outside and what might come through the door next. —anonymous ",12928
0,Friend Zone,2019,ComedyRomance,7.3 / 10,https://yts.rs/movie/friend-zone-2019," In this world, there are many people who seem to be wandering along a relationship border-lining 'friends' and 'lovers'. This borderline is also commonly known as the FRIEND ZONE. It is a special area for those who are stuck in the middle where they cannot really stay friends with their close friends, nor move forward to be their friends' lovers. Palm (Naphat Siangsomboon) is one of those who has been stuck in the friend zone with his best friend, Gink (Pimchanok Luevisadpaibul), for 10 years. During high school, he tried to cross the line by confessing his feelings for her. But Gink simply rejected him, saying that ""being friends is good enough."" Since then, Palm and Gink have grown closer as true best friends. Every time Palm breaks up with any of his countless girlfriends, Gink will tell him off, talking some sense into him. And every time Gink fights with her boyfriend, no matter where she happens to be in Myanmar, Malaysia, or Hong Kong. All she has to do is make a call to Palm, who uses his perks as a flight attendant to catch flights to be with her. Perhaps, it is because of his excessive kindness that also makes Gink has a problem with Ted (Jason Young) her boyfriend. One day, Gink asks Palm out of the blue, ""Have you wondered - what if we were an item?"" Right then, sparks fly wildly inside Palm's mind, knowing that this might be the only chance for him to cross the borderline. Although, Palm has no way of knowing if leaving the FRIEND ZONE this time will lead him to the beginning of his romantic love life or to the end of his friendship with Gink for good. —GDH 559 ",15756
1,"Those That, at a Distance, Resemble Another (2019)",2019,Documentary,5.8 / 10,https://yts.rs/movie/those-that-at-a-distance-resemble-another-2019-2019," With an elephant's tusk as the protagonist, Those That, at a Distance, Resemble Another meditates on the endless tactility of conservation. ",6868
2,Persian Lessons (2020),2020,ActionDrama,7.4 / 10,https://yts.rs/movie/persian-lessons-2020-2020," 1942. Gilles, a young Belgian man, is arrested by the SS alongside other Jews and sent to a concentration camp in Germany. He narrowly avoids execution by swearing to the guards that he is not Jewish, but Persian. This lie temporarily saves him, but then Gilles is assigned a seemingly untenable mission: to teach Persian to Koch, the officer in charge of the camp's kitchen, who dreams of opening a restaurant in Persia (Iran) once the war is over. Gilles finds himself having to invent a language he doesn't know, word by word. As the unusual relationship between the two men begins to incite jealousy and suspicion, Gilles becomes acutely aware that one false move could expose his swindle. ",18988
3,The Locket,2002,Drama,7.3 / 10,https://yts.rs/movie/the-locket-2002," A young man taking care of his dying mother is distraught and grief-stricken when she finally passes away. On the advice of his doctor, he takes a job in an upscale nursing home, and is assigned to take care of an elderly woman named Esther. At first Esther is a bitter, angry woman and pushes him away, but as she gradually warms to him, he discovers that he and Esther have much more in common than he imagined. ",13029
4,Big Bullet,1996,ActionCrime,6.7 / 10,https://yts.rs/movie/big-bullet-1996," After assaulting his tactical commander during a raid gone sour, a dedicated but temperamental cop Sergeant Bill Chu is demoted to the Emergency Unit, long considered to be the police force's dumping ground for problem cops. ",10403
5,The Piano Lesson (TV Movie 1995),1995,DramaMusic,7 / 10,https://yts.rs/movie/the-piano-lesson-tv-movie-1995-1995," 1930's Pittsburgh, a brother comes home to claim ""my half of the piano"", a family heirloom; but his sister is not wanting to part with it. This is a glimpse of the conditions for African-Americans as well as some of the attitudes and influences on their lives. But whether he is able to sell the piano so that he can get enough money to buy some property and ""no longer have to work for someone else"" involves the story (or lesson) that the piano has to show him. —BOB STEBBINS ",13534
6,See prang,2008,DramaHorror,6.7 / 10,https://yts.rs/movie/see-prang-2008," 4BIA is a Horror Anthology. The first segment, ""Happiness"" is about a lonely girl who corresponded with a stranger over hand phone text messaging and soon discovered something strange about this new stranger that she is attracted to. ""Tit For Tat"" spun a tale of black magic and vengeance for a school kid that had been bullied by a school gang. ""In The Middle"" - a group of friends faced one of their worst camping trip after water kayaking accident. The final segment ""Last Fright"" takes horror to new heights with a psychological thriller that involves a stewardess flying solo in a cabin with a dead body. —richardlimjr ",10504
7,Mi Mamá Lora,2016,ActionDrama,5.7 / 10,https://yts.rs/movie/mi-mama-lora-2016," Juana, an eleven-year-old girl, forms part of a very special family; they have the ability to transform into animals, although she doesn't know it yet. She discovers the truth the day her mother transforms into a parrot. Juana has three days to return her mother to human form otherwise she will stay a parrot forever. With help from her uncle, her grandmother and a group of friends from school they will try to help rescue the parrot mom from the shenanigans she gets herself into. ",4141
8,Clockwatchers,1997,ActionComedy,6.5 / 10,https://yts.rs/movie/clockwatchers-1997," Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours. This sets the scene for her (mis)adventures with the other ""corporate orphans"", Margaret, Paula and Jane. Led by Margaret, they find subtle ways to lessen the ennui of corporate oppression. The tension escalates when the new permanent hire, Cleo, enters the picture. ",14443
9,Perijät jaossa,1993,ComedyCrime,5.5 / 10,https://yts.rs/movie/perijat-jaossa-1993," A member of the English upper class dies, leaving his estate and his business to an American, whom he thinks is his son who was lost as a baby and then found again. An Englishman who thinks he is an Indian comes to believe that he is actually the heir. He comes to hate the American who is his boss, his friend, and the man who has stolen the woman after whom he lusts. —Mark Logan ",15150
10,Arms,2009,ActionDrama,6.4 / 10,https://yts.rs/movie/arms-2009," At the end of the 19th century in Rio de Janeiro, a young man, who lives in favor of his parents' boss's house, falls madly in love with his wife's arms. She, in turn, notices the boy's almost adult traits. Dreams and desires blend with reality. —Contém Conteúdo ",16059
11,Brush with Fate,2003,Drama,6.2 / 10,https://yts.rs/movie/brush-with-fate-2003," The story of a painting as it moves from owner to owner through the centuries. ",12524
12,Closer to God: Jessica's Journey,2012,ActionDrama,5.8 / 10,https://yts.rs/movie/closer-to-god-jessicas-journey-2012," A mother struggles to keep things under control as her daughter dies of cancer, her estranged father suddenly returns, and her faith in God is put to the test. ",11716
13,Valley of the Blind,2019,ActionDrama,4.7 / 10,https://yts.rs/movie/valley-of-the-blind-2019," If you like a movie inspired on a true story this is the one to see. On 30th August 1940 Hitler obliged on the Second Vienna Accord that Romania will give 43.942 square kilometers of its territory to Hungary. This accord will change forever the lives of many local communities. THIS IS THEIR STORY. A love story between Sandor, a hot headed, but kind Jewish-Romanian farmer, and Rozalia, a spirited young Romanian, the daughter of the actual head of community. When the city falls under the control of ultra-nationalistic Hungarian mayor, Sandor and Rozalia decide to run away and trying to escape by getting to Romanian territory. Pista, a Hungarian policeman who has been courting Rozalia aggressively but with no success is hunting them down on their attempt to their freedom. On their run we witness trough their yes the violence and the massacres taking place around them in Transylvania. Sandor fights with all his determination to save the woman he loves. For more information regarding film ... ",13029
14,In from the Night (TV Movie 2006),2006,Drama,6.4 / 10,https://yts.rs/movie/in-from-the-night-tv-movie-2006-2006," After ten years without contact, Bobby Miller (16) shows up famished, exhausted and nightmare-ridden at would be-author Victoria 'Vicki' Miller's home. He ran away from his wicked, selfish mother Priscilla and spineless dad, Vicky's brother Rob. Their late dad took Bobby away as a neglected baby to be raised with Vicky's sister Ruth, her husband and their kids, until dad's death allowed his Bobby's dad Rob to file successfully to regain custody. Soon after, Victoria has to choose between concentrating on her novelist career, aided by brilliant publishing adviser Aiden Byrnes, or help doing the right thing for Bobby, and blood proves strong enough to engage lawyer-friend Ned Alvarez to fight for emancipation. But gaining that doesn't solve everything for the uneducated though bright knave, who soon makes makes dubious punker 'friends' and harbors a dark trauma. —KGF Vissers ",13736
15,American Wrestler: The Wizard,2016,ActionDrama,7.2 / 10,https://yts.rs/movie/american-wrestler-the-wizard-2016," In this inspiring tale based on true events, 17-year-old Ali Jahani is a newcomer to a small California town, where he stands out as different in an unwelcoming community. Living with his embittered uncle, the boy faces a mountain of adversity everywhere he turns. Rejected by everyone but determined to fit in, he joins the school's floundering wrestling team. With a chance to change how others see him, Ali must step up and learn to be a hero. ",17776
16,Christmas in Conway,2013,ActionDrama,6.7 / 10,https://yts.rs/movie/christmas-in-conway-2013," To the folks in Conway, South Carolina, Duncan Mayor is a very cranky guy. To ""my sweet girl"" - his wife, Suzy - he's a doting pussycat. But Suzy is just home from the hospital and cared for 24/7 by nurse Natalie, whom Duncan tries his best to ignore. Duncan decides the best medicine Suzy could possibly have - and a Christmas present she'll never forget -- is a ride on a real Ferris wheel, set up in their own back yard. Why a Ferris wheel? Because it was while riding one many moons ago that Duncan asked Suzy to marry him. Where to find a 45-foot-high used Ferris wheel? Duncan strikes gold in an abandoned amusement park, presided over by a lonely ex-carnival worker -- Henry. Assembling the mechanical monstrosity is not exactly a one-man job. Duncan gets a crucial assist from Tommy, a former student of Suzy's, who is deeply in her debt. He's become a successful landscape designer after a troubled youth; it was Suzy who set him straight. Meanwhile, the neighbors are not amused; ... ",13635
17,Dance Goddess,1987,ActionDrama,3.3 / 10,https://yts.rs/movie/dance-goddess-1987," The film follows Julie, who arrives at New York City's Kahn Dance Studios from London with but a simple dream - to be the greatest dancer in the world. She has a fire in her heart and believes with the right connections, she won't need luck. Julie immediately strikes a rapport with lead dancer Mike...much to the chagrin of Mike's dance partner and secret/not-so-secret girlfriend and weed addict Maggie. Julie and Mike mesh so well from the jump they begin singing the film's first song, ""Dream On"", to the applause of their classmates. Has Doc (the director himself, Hamid Kahn) found his proverbial DANCE GODDESS?, he wonders aloud. Soon, Julie finds herself embroiled in a struggle between her heart's desires (Mike) and her dreams (dance). Why can't she have both, she wonders aloud a number of times? With the help of Doc, Julie meets up with Jack - a famous producer - who promises to get her all the way to Broadway. DANCE GODDESS hits the ground twirling (ever twirling) around 80's Manhattan with a huge dance sequence taking place in the middle of Times Square (""It's the heart of New York!"" Mike tells Julie), complete with gawking tourists and rubbernecking locals. Marvel at the marquees of long lost theaters advertising hits like THE LOST BOYS, DISORDERLIES, WARRIOR OF SHAOLIN, THE TORMENTORS, and more. Delight in typefaces gone by and cheer for banks that no longer exist. The fashions, the passions, and the beat of the city abound in DANCE GODDESS' all-singing, all-dancing kaleidoscope. After moving to America and having a successful career as a real estate attorney, Hamid Khan found he missed the culture of India, particularly the movies and music. He dreamed of making the first American Bollywood movie, and so he wrote, produced, and directed DANCE GODDESS. Sparing no expense, he hired the best cinematographer, best dancers, and obtained permits to shoot scenes all over the city. To market the film internationally, all of the original actors dubbed their lines in both English and Urdu, and Kahn filmed alternate versions of every song in both languages. ",11211
18,Short Circuit 2,1988,ActionComedy,5.7 / 10,https://yts.rs/movie/short-circuit-2-1988," When Number Five is sent from Newton and Stephanie's ranch to the big city to help Ben with his electronics business, he finds that his robotic talents are wanted by city low-life who want to turn Number Five into profits. ",20604
19,Raw Meat,1972,ActionHorror,6 / 10,https://yts.rs/movie/raw-meat-1972," There's something pretty grisly going on under London in the Tube tunnels between Holborn and Russell Square. When a top civil servant becomes the latest to disappear down there Scotland Yard start to take the matter seriously. Helping them are a young couple who get nearer to the horrors underground than they would wish. ",14847
0,Aline,2020,BiographyComedy,6.5 / 10,https://yts.rs/movie/aline-2020," Quebec, late 1960s, Sylvette and Anglomard welcome their 14th child: Aline. In the Dieu family, music reigns supreme and when Aline grows up we discover a gift to her, she has a golden voice. When he hears that voice, music producer Guy-Claude has just one thing in mind - to make Aline the greatest singer in the world. Supported by her family and guided by the experience and then the budding love of Guy-Claude, they will together write the pages of an extraordinary destiny. ",9797
1,American Girl,2021,Drama,7.3 / 10,https://yts.rs/movie/american-girl-2021," Uprooted from Los Angeles after her mother is stricken with breast cancer, thirteen year old Fen struggles to adjust to life in Taipei. As Fen navigates her way through school and reconnects with her long-separated father, her turbulent bond with her mother worsens. Fen drifts further away from her mother through a series of rebellious acts before her younger sister is misdiagnosed with SARS, pushing Fen and her mother towards a heated, long-gestating confrontation. ",6565
2,The Weekend Away,2022,CrimeDrama,5.6 / 10,https://yts.rs/movie/the-weekend-away-2022," Two best friends, Kate and Beth who have overcome personal setbacks and no matter what life throws at them, they always look forward to their annual weekend way. This year they are on a trip to Croatia, and everything is perfect until Beth wakes up to find Kate missing. With only a fuzzy memory of the previous night and the police not helping, her frantic search uncovers devastating secrets closer to home. ",39693
3,Surviving Paradise: A Family Tale,2022,Documentary,7.6 / 10,https://yts.rs/movie/surviving-paradise-a-family-tale-2022," Okavango Delta, a vast oasis, isolated from the rest of the world by unforgiving desert. It's also a refuge, built and maintained daily by its inhabitants; in return, it caters for their every need. Big cats may appear to reign here, but in reality, the fate of every creature, great and small, is intertwined. ",20806
4,Graverobbers,1988,ComedyHorror,4.6 / 10,https://yts.rs/movie/graverobbers-1988," Cute waitress/hooker is romanced and wed to handsome stranger/funeral director. He, as well as most of the town prefer their women dead. She is the obvious candidate for that position, as his two previous wives were in terrible shape even for dead persons. She must be fleet of foot indeed to avoid their fate. —P Ferrell ",5656
5,Blacklight,2022,ActionThriller,4.7 / 10,https://yts.rs/movie/blacklight-2022," Travis Block is a government operative coming to terms with his shadowy past. When he discovers a plot targeting U.S. citizens, Block finds himself in the crosshairs of the FBI director he once helped protect. ",551056
6,Vengeance,2009,ActionCrime,6.5 / 10,https://yts.rs/movie/vengeance-2009," In Macau, a family is attacked by three killers and only the wife survives severely wounded. Her father, the French chef Francis Costello, travels to Macau to visit his daughter in the hospital and steals the photos of his daughter, her husband and two children from the police department to seek revenge against the killers. Costello stumbles with the independent hit-men Kwai, Chu and Fat Lok that are under contract with the mobster George Fung at his hotel and he hires the trio to hunt down the killer of his daughter's family. They locate the killers in Hong Kong and they travel to kill them. But they have a surprise when they discover who ordered to kill the family. —Claudio Carvalho, Rio de Janeiro, Brazil ",8080
7,I Served the King of England,2006,ActionComedy,7.4 / 10,https://yts.rs/movie/i-served-the-king-of-england-2006," Czechoslovakia, 1963. Jan Díte is released from prison after serving 15 years. He goes into semi exile in a deserted village near the German border. In flashbacks, he tells his story: he's a small, clever and quick-witted young man, stubbornly naïve, a vendor at a train station. Thanks to a patron, he becomes a waiter at upscale hotels and restaurants. We see him discover how the wealthy tick and how to please women. He strives to be a millionaire with his own hotel. Before the war, he meets Líza, a German woman in Prague. Is this his ticket to wealth or his undoing? Meanwhile, we see Jan putting a life together after prison: why was he sentenced, and who will he become? — ",5555
