,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
0,Island of Lost Souls,1932,ActionHorror,7.4 / 10,https://yts.rs/movie/island-of-lost-souls-1932," After his ship goes down, Edward Parker is rescued at sea. Parker gets into a fight with Captain Davies of the Apia and the Captain tosses him overboard while making a delivery to the tiny tropical island of Dr. Moreau. Parker discovers that Moreau has good reason to be so secretive on his lonely island. The doctor is a whip-cracking task master to a growing population of his own gruesome human/animal experiments. He does have one prize result, Lota the beautiful panther woman. Parker's fortunes for escape look up after his fiancée Ruth finds him with the help of fearless Captain Donohue. However, when Moreau's tribe of near-humans rises up to rebel, no one is safe... ",9494
1,The Beast,2020,ActionCrime,5.2 / 10,https://yts.rs/movie/the-beast-2020," Leonida Riva is a gloomy, solitary war veteran, once Captain of the Army's special forces. Life and work have driven Riva apart from his family. His eldest son, Mattia, has never forgiven him while his daughter, Teresa, loves him unconditionally. However, a tragic event will force Leonida to transform into something he thought he had long buried in the past. ",32017
2,Edge of the City,1957,ActionDrama,7.2 / 10,https://yts.rs/movie/edge-of-the-city-1957," Drifter Axel North has just arrived in New York City, having traveled from city to city throughout the country. Given the name Charlie Malick as a contact by an acquaintance named Ed Faber, Axel is able to get a job working as a stevedore in Charlie's gang on the dockyards. Little did Axel know that Charlie is corrupt, requiring payola for that job, and is a racist. It is solely because of the color of his skin that Charlie hates his fellow gang boss, Tommy Tyler, a black man. It is also because he can see that Axel is a little wet behind the ears that Tommy tries to befriend him to get him out from under Charlie's thumb. Due solely to the reason that he is a drifter, Axel is slow to warm and open up to Tommy, eventually providing some basic information: that he is originally from Gary, Indiana, that his real surname is Nordmann, and that the only person he has ever really loved in his life was his older brother Andy, whose death exacerbated the already strained relationship he has with his police officer father. Axel is even slower to warm to the idea of a girlfriend, Tommy and his wife Lucy's friend Ellen Wilson who they are trying to match up with Axel. Although Axel says he is trying to find something in his life, in reality he is currently running away from a specific issue from his past. It is when Axel's past may catch up with him that he starts to return to his shell and contemplates running away as was his routine, despite having friends for the first time in a long time. An incident with Charlie and Tommy may bring all their issues to a head. —Huggo ",4949
3,Life in a Year (2020),2020,ActionDrama,6 / 10,https://yts.rs/movie/life-in-a-year-2020-2020," The movie follows 17-year-old Daryn who finds out that his girlfriend is dying. He sets out to give her an entire life in the last year she has left. ",146955
4,Vanhemmat vaihtoon,1994,AdventureComedy,4.5 / 10,https://yts.rs/movie/vanhemmat-vaihtoon-1994," Eleven-year-old North has had it with his parents. They are always busy with their careers and don't give North the attention he needs, so he files a lawsuit against them. The judge rules that North should either find new parents or return to his own parents within two months. Thus North starts off on a hilarious journey around the world to find the parents that really care about him. —Peter Huiskes ",5353
5,Nimic,2019,ActionDrama,6.7 / 10,https://yts.rs/movie/nimic-2019," Yorgos Lanthimos's movies love to flirt 'often comically' with horror: the fear that behind the façade of society is a gaping maw of existential terror. In this dastardly short, a shrewdly cast Matt Dillon realizes that no role in life is irreplaceable. Suddenly, nothing is safe not even ourselves. ",8383
6,The Vigil,2019,ActionHorror,5.7 / 10,https://yts.rs/movie/the-vigil-2019," In the Hasidic community of Boro Park, Brooklyn, a despondent young man, short on both faith and funds, reluctantly agrees to assume the responsibility of an overnight shimmer and fulfill the Jewish practice of watching over the body of a deceased member of the Orthodox community. With only the company of the recently departed and an ailing widow who expresses cryptic reservations as to the man's ability to carry out the task, he soon finds himself exposed to a terrifying haunting within the claustrophobic confines of a home that has become host to a malevolent entity. In what is essentially a one-man show, Dave Davis is profoundly affecting in his portrayal of the hesitant sentinel, exuding an empathetic combination of frayed nerves and timid weariness. Throughout this uncanny night, his vigil gradually transforms into a harrowing spiritual investigation of both his cursed surroundings and his pitiable past - a journey in which the very recesses of his community's collective trauma is confronted. By the surreal and unnerving climax, under the assured auspices of writer-director Keith Thomas - making his feature film debut - the plentiful, hair-raising scares give way to poignant catharsis with a specter of dread that is sure to stick with audiences and occupy their subsequent nightmares. Operating within the parameters of a horror sub-genre that more commonly trades in Christian mysticism, The Vigil uniquely unveils a supernatural domain less trodden. It's thrillingly rife with demons, curses, and all the under-your-skin scary stuff that Midnights are made for. —Toronto International Film Festival ",29189
7,A Go! Go! Cory Carson Christmas,2020,ActionAnimation,6.4 / 10,https://yts.rs/movie/a-go-go-cory-carson-christmas-2020," When a familiar stranger shows up with no memory, Cory saves Christmas for everyone by helping him remember the magic of Christmas. ",5656
8,Don't Listen (2020),2020,ActionDrama,6.1 / 10,https://yts.rs/movie/dont-listen-2020-2020," Daniel, Sara and their only son Eric are a happy family that move to an old house in the country. Working as home restaurateurs, Daniel and Sara plans for restoring and sale the house after the job be done change drastically when the own Eric is found dead in the pool close to the house. Broken by the pain, Sara moves to her parents for a days after a strong discussion with him, while Daniel keeps alone in the house. However, at the next night Daniel tapes Eric's voice in his cell phone when he was sending an audio message to apologize Sara. Looking for answers, Daniel meets Germán Redondo, a veteran and renowned writer and supernatural investigator specialized in electronic voice phenomena. Traveling to the house with his daughter Ruth, Germán analyzes Daniel's audio message, installing infrared cameras hoping to find any kind of ghostly activity, while at the same time Ruth tries get closer to her father, still affected by the suicide of his wife (Ruth's mother) happened years ago. Checking her cell phone, Sara is called by strange and creepy voices, hearing Eric between them, forcing her to return just to find Germán with Daniel while Ruth, visiting the nearby town, learns the dark past of the house. Running scared to back with her father, Ruth explains that 300 years ago the house was used as witchcraft trial by the Spanish Inquisition. When Sara turns in the new victim in the most horrible way, Daniel, Germán and Ruth try destroy the house to put end to the blood bath, looking the secret place where the witches were tortured and condemned. Will can they get it before the house kills them? —Chockys ",29492
9,The Santa Squad (TV Movie 2020),2020,ActionDrama,6 / 10,https://yts.rs/movie/the-santa-squad-tv-movie-2020-2020," An unemployed art teacher accepts a job with the Santa Squad to help lift the spirits of a wealthy widower Gordon (Aaron Ashmore) and his two adorable daughters. As she helps the broken family rediscover the magic of Christmas, she finds something she didn't expect: True love. ",14746
10,Stan Helsing,2009,ComedyFamily,3.5 / 10,https://yts.rs/movie/stan-helsing-2009," It's Halloween night, and slacker video clerk Stan Helsing along with his insanely sexy ex-girlfriend , best buddy and an exotic dancer/'massage therapist' - detours into a town cursed by the biggest monsters in movie history: Freddy, Jason , Pinhead , Leatherface , Chucky , & Michael Myers. ",11918
11,Amit Sahni Ki List,2014,ComedyRomance,5.5 / 10,https://yts.rs/movie/amit-sahni-ki-list-2014," Amit sahani is an investment banker, single and ready to mingle. Mala is a free spirit who takes life as it comes. When Amit meets Mala sparks fly even though Mala is against all odds not the 'bucket list'-wall girl of Amit...or, ""The One"". They are soon engaged. Enter the enigmatic Devika Dev. Soon after the leggie Valkyrie descends in Amit's office front and his heart, she turns Amit Sahani and his list Topsy-turvy, because she is the woman of his dreams...The One. What happens to 'The One'? Does true love have a chance here? —Esha Samui ",2424
12,Taking Chance,2009,ActionDrama,7.5 / 10,https://yts.rs/movie/taking-chance-2009," In April, 2004, casualties mount in Iraq. At Quantico, choices focus on increasing troop strength or only replacing casualties. Lt. Col. Michael Strobl crunches numbers. Stung by his superior's rejection of his recommendation because he lacks recent combat experience, Strobl volunteers for escort duty, accompanying the remains Pfc. Chance Phelps, killed at 19. From Dover to Philadelphia by hearse, from there to Minneapolis and on to Billings by plane, and then by car to Phelps' Wyoming home - person after person pays respects. Kind words, small gifts, and gratitude are given Strobl to deliver to the family on this soul-searching journey. What are his own discoveries? ",11413
13,Far Cry,2008,ActionAdventure,3.1 / 10,https://yts.rs/movie/far-cry-2008," Jack Carver, a German ex-special forces soldier turned boatman, is hired by Valerie Cardinal, a journalist, to take her to a nearby island where her uncle Max works in a top-secret research facility, smuggling information out. However, the facility's director and evil mastermind Dr. Krieger is actually creating genetically modified super-soldiers with no intelligence, and Uncle Max and Val are taken by Krieger's mercenaries. It's now only up to Jack and his trusty handgun to save them and defeat Krieger's evil minions. ",10403
14,Princess of the Row,2019,ActionDrama,6.2 / 10,https://yts.rs/movie/princess-of-the-row-2019," The inspiring tale of a runaway foster child who will stop at nothing to live with the only family she knows: her homeless, mentally-ill veteran father who lives on the streets of LA's skid row. ",9191
15,Stealing Harvard,2002,ActionComedy,5.1 / 10,https://yts.rs/movie/stealing-harvard-2002," A man turns to a life of crime to pay for his niece's tuition for her first year at a prestigious university. His girlfriend also wants him to pay $30,000 for the down payment on a house; and his buddy is a bad influence on him. ",4444
16,Weekend,1967,ActionAdventure,7.2 / 10,https://yts.rs/movie/weekend-1967," A supposedly-idyllic weekend trip to the countryside turns into an endless nightmare of traffic jams, revolution, cannibalism, and murder as French bourgeois society starts to collapse under the weight of its own consumer preoccupations. —Michael Brooke ",2323
17,Faith,2019,Drama,5.6 / 10,https://yts.rs/movie/faith-2019," A devout Evangelical Christian faces a crisis of faith after a sudden and unexpected Tragedy. ",3838
18,The Scarlet Letter,1995,ActionDrama,5.3 / 10,https://yts.rs/movie/the-scarlet-letter-1995," In 1666 in the Massachusetts Bay colony, Puritans and the Algonquian have an uneasy truce. Hester Prynne (Demi Moore) arrives from England, seeking independence. Awaiting her husband, she establishes independence, fixing up a house, befriending Quakers and other outsiders. Passion draws her to the young pastor, Reverend Arthur Dimmesdale (Gary Oldman). He feels the same; when they learn her husband has probably died at the hands of Indians, they consummate their love. A child is born, and on the day Hester is publicly humiliated and made to wear a scarlet letter, her husband appears after a year with Indians. Calling himself Chillingworth (Robert Duvall), he seeks revenge, searching out Hester's lover and stirring fears of witchcraft. Will his murderous plot succeed? — ",7979
19,Smiley Face Killers,2020,HorrorThriller,3.6 / 10,https://yts.rs/movie/smiley-face-killers-2020," Handsome young soccer player Jake Graham believes he is going insane- unable to shake the feeling of being stalked by something, by someone. His friends and everyone around him believe he's just anxious and prone to paranoia, questioning his mental state. But Jake is actually being followed by a small group of serial killers that track, drug, torture and drown beautiful young men leaving only a graffiti Smiley Face as their signature. —The Hooded Figure ",11615
0,Ronal Barbaren,2011,ActionAdventure,6.6 / 10,https://yts.rs/movie/ronal-barbaren-2011," Fantasy comedy about young Ronal who lives in a barbarian village. Ronal is weak, skinny and doesn't have the usual barbarian traits like everyone else and therefore is considered a laughing stock. But one day his village gets attacked, his tribe kidnapped by the evil Volcazar. Ronal decides to save his tribe and defeat Volcazar and on his way he must survive many dangerous situations... —curtherzstark ",21513
1,Midnight at the Magnolia,2020,ActionComedy,5.8 / 10,https://yts.rs/movie/midnight-at-the-magnolia-2020," Maggie and Jack are childhood family friends and now as adults give dating advice together on their popular local radio show. When they find out their show is being shopped around for national syndication, their boss encourages them to introduce their significant others to their families for a live, on-air New Year's Eve special. Knowing their fathers' local jazz club, The Magnolia, is struggling financially, Maggie and Jack agree to the special as long as it's hosted at the club. But when Maggie and Jack are both dumped before the big event, Jack suggests they pretend to be a couple and surprise their listeners with the news during a midnight kiss on New Year's Eve! ",11918
2,Captain Blood,1935,ActionAdventure,7.7 / 10,https://yts.rs/movie/captain-blood-1935," Arrested during the Monmouth Rebellion and falsely convicted of treason, Dr. Peter Blood is banished to the West Indies and sold into slavery. In Port Royal, Jamaica the Governor's daughter Arabella Bishop buys him for £10 to spite her uncle, Col. Bishop who owns a major plantation. Life is hard for the men and for Blood as well. By chance he treats the Governor's gout and is soon part of the medical service. He dreams of freedom and when the opportunity strikes, he and his friends rebel taking over a Spanish ship that has attacked the city. Soon, they are the most feared pirates on the seas, men without a country attacking all ships. When Arabella is prisoner, Blood decides to return her to Port Royal only to find that it is under the control of England's new enemy, France. All of them must decide if they are to fight for their new King. ",12120
3,Talaash,2012,ActionCrime,7.2 / 10,https://yts.rs/movie/talaash-2012," Seeing reflections of Mumbai under the red light, Talaash is a tale of love lost, fatal attraction and above all the quest to solve a perfect crime. Suspense at its core, Talaash explores Mumbai's underbelly like never before. Aamir Khan plays an investigation officer, Inspector Shekhawat who receives a phone call early in the morning informing him about death and an accident and how everything starts to unfold from there. The case turns into a life altering chase for Inspector Shekhawat when he is forced to reel under the repercussions of a broken married life with his wife Roshni played by Rani Mukherji and come face to face with his suppressed grief. Being on his investigational quest and fighting it out with personal struggle, Inspector Shekhawat meets a sex worker Rosie played by Kareena Kapoor who further adds shades of mystery to the puzzle. What looks like a simple car accident investigation turns into a haunting mystery as further investigations show many anomalies stringed to the death of the victim. —Reliance Entertainment ",6464
4,Caramel,2007,ComedyDrama,7.1 / 10,https://yts.rs/movie/caramel-2007," Six women in Beirut seek love, marriage, and companionship and find duty, friendship, and possibility. Four work at a salon: Nisrine, engaged to Bassam, with a secret she shares with her co-workers; Jamale, a divorced mother of teens, a part-time model, fearing the encroachment of time; Rima, always in pants, attracted to Siham, a client who smiles back; Layale, in love with a married man, willing to drop everything at a honk of his horn. There's also Rose, a middle-aged seamstress, who cares for Lili, old and facing dementia. Rose has a suitor; Layale has an admirer on the police force. Is delight a possibility? Is caramel a sweet or an instrument of pain? — ",7777
5,Crazy for Change,2020,ActionComedy,4.9 / 10,https://yts.rs/movie/crazy-for-change-2020," Paula and Paulina are polar opposites and hate each other. After a high school reunion, they both wake up in each other's bodies. One goes on to live all her dreams while the other one lives a nightmare. ",4343
6,Äkkiä viime kesänä,1959,ActionDrama,7.6 / 10,https://yts.rs/movie/akkia-viime-kesana-1959," A wealthy harridan, Violet Venable (Katharine Hepburn), attempts to bribe Dr. John Cukrowicz (Montgomery Clift), a young psycho-surgeon from a New Orleans, Louisiana mental hospital that is desperately in need of funds, into lobotomizing her niece, Catherine Holly (Dame Elizabeth Taylor). Violet wants the operation performed in order to prevent Catherine from defiling the memory of her son, the poet Sebastian (Julián Ugarte). Catherine has been babbling obscenely about Sebastian's mysterious death that she witnessed while on vacation together in Spain the previous summer. —alfiehitchie ",5858
7,Possession,2002,ActionDrama,6.3 / 10,https://yts.rs/movie/possession-2002," Roland Michell is an American scholar trying to make it in the difficult world of British Academia. He has yet to break out from under his mentor's shadow until he finds a pair of love letters that once belonged to one of his idols, a famous Victorian poet. Michell, after some sleuthing, narrows down the suspects to a woman not his wife, another well known Victorian poet. Roland enlists the aid of a Dr. Maud Bailey, an expert on the life of the woman in question. Together they piece together the story of a forbidden love affair, and discover one of their own. They also find themselves in a battle to hold on to their discovery before it falls into the hands of their rival, Fergus Wolfe. —C.D. ",9696
8,A Christmas Break,2020,ActionDrama,5.7 / 10,https://yts.rs/movie/a-christmas-break-2020," School teacher Addison Tate wants this Christmas to be special for her kids especially since the School Board has decided that it will be the last as the school will be closing. ",7272
9,Polytechnique,2009,CrimeDrama,7.2 / 10,https://yts.rs/movie/polytechnique-2009," On December 6, 1989, a lone gunman walked into Montréal's École Polytechnique (in Canada), a post-secondary institution focusing primarily in engineering, and began a shooting massacre. This event and its aftermath are shown from the perspective of three people. The first is the shooter himself, who blamed the problems in his life on who he considered feminists, such as female engineering students, who were his primary targets. This event was the culmination of a seven year plan, which had a self-defined end. The second is female mechanical engineering student Valérie, who earlier that day had an interview for her dream internship, working on an aerospace project. The interview process itself was a disturbing one for her in the stereotypical view by the male interviewer, who did not believe that females could work in the business and still have aspirations to have a family. And the third is Jean-François, Valérie's friend and fellow mechanical engineering student, who was one of the few who did whatever he could to help the targeted women. —Huggo ",6060
10,The Blueberry Hunt,2016,ActionThriller,5.6 / 10,https://yts.rs/movie/the-blueberry-hunt-2016," The film centers on a recluse known as ""Colonel"" and the final five days when Colonel's plantation of a high potency variant of marijuana gets ready for harvest. ",3333
11,Bride of Re-Animator,1990,ComedyHorror,6.3 / 10,https://yts.rs/movie/bride-of-re-animator-1990," In Peru, Dr. Herbert West and Dr. Dan Cain are medical volunteers in a civil war with the assistant Francesca Danelli and they are researching how to create human life from dead tissue using wounded soldiers as guinea pigs. They return to Miskatonic Hospital and Dan treats a terminal patient, Gloria, and gets close to her. When the snoopy Lt. Leslie Chapham investigates the Miskatonic Massacre, he learns that body parts are missing in the morgue, and Herbert and Dan become his prime suspects. But Herbert kills the lieutenant and revives him with the serum. Meanwhile, Dr. Graves finds the head of Dr. Carl Hill and the green substance that the deceased doctor stole from Herbert, and uses the serum to resurrect Dr. Hill's head. When Gloria dies, Herbert and Dan use her head, with Meg's heart and parts of other women to create the perfect woman. But Lt. Chapham teams up with Dr. Hill to seek revenge against the crazy scientists. —Claudio Carvalho, Rio de Janeiro, Brazil ",6969
12,Smokin' Aces 2: Assassins' Ball,2010,ActionComedy,5.1 / 10,https://yts.rs/movie/smokin-aces-2-assassins-ball-2010," Walter Weed is an unassuming desk jockey at the FBI when the Bureau uncovers a plot to assassinate him. A team of degenerate, psychotic assassins dispatched by mystery man Hal Leuco to win a huge bounty includes a resourceful beauty who has a unique method of killing her prey, a power-tool wielding psychopath and a deadly master of disguise. —Universal Home Video ",8383
13,Atlas Shrugged: Part I,2011,DramaMystery,5.6 / 10,https://yts.rs/movie/atlas-shrugged-part-i-2011," It was great to be alive, once, but the world was perishing. Factories were shutting down, transportation was grinding to a halt, granaries were empty--and key people who had once kept it running were disappearing all over the country. As the lights winked out and the cities went cold, nothing was left to anyone but misery. No one knew how to stop it, no one understood why it was happening - except one woman, the operating executive of a once mighty transcontinental railroad, who suspects the answer may rest with a remarkable invention and the man who created it - a man who once said he would stop the motor of the world. Everything now depends on finding him and discovering the answer to the question on the lips of everyone as they whisper it in fear: Who *is* John Galt? ",6767
14,Madame Butterfly,2009,ActionDrama,6.1 / 10,https://yts.rs/movie/madame-butterfly-2009," A woman is wandering the upstairs shopping center above a bus terminus aimlessly, as she cannot pay for the bus ticket to travel to Muar, even though she is generously offered a ticket at a discounted price that she has enough money for. ",3030
15,Burst City,1982,ActionMusic,6 / 10,https://yts.rs/movie/burst-city-1982," Punk rock gangs and music groups clash with one another and the brutal police force in a futuristic Tokyo setting. ",2626
16,Nadhoo Khan,2019,Drama,4.5 / 10,https://yts.rs/movie/nadhoo-khan-2019," A man tries to heed his grandfather's advice to stay away from women while pursuing his dream of becoming a wrestler. ",2121
17,S. Darko,2009,DramaMystery,3.6 / 10,https://yts.rs/movie/s-darko-2009," July, 1995, the time is out of joint. Two teen girls, Sam and Corey, have left Virginia for L.A. to start over. Sam's brother has died and her family's shattered; Corey's too wild. They have car trouble in a small desert town, where Corey immediately starts her partying ways, where a meteorite strikes a windmill, and where a burned-out Desert Storm vet predicts the end of the world in four days. Sam hallucinates while sleepwalking, young men have disappeared from town, and cars come out of nowhere to cause accidents. Time travel may be possible, but it takes courage and resolve. Is the addled war veteran right? If he is, can Corey or Sam make things right? ",4444
18,Golden Swallow,1968,ActionAdventure,6.7 / 10,https://yts.rs/movie/golden-swallow-1968," The indomitable martial arts team of director Chang Cheh and stunt choreographer Liu Chia-liang continues the compelling saga of Golden Swallow from King Hu's Come Drink with Me in this sequel of heartbreaking romance, jianghu intrigue and stunning action. ",3232
19,The Flowers of Evil,2019,ActionDrama,5.5 / 10,https://yts.rs/movie/the-flowers-of-evil-2019," Takao is a high school student who notices his classmate Aya reading French poet Charles Pierre Baudelaire's The Flowers of Evil at a book store. The poetry is something that he enjoyed as well. Takao had a crush on Nanako and stole her gym clothes at school. Sawa had noticed what Takao had done. ",4949
0,Chato's Land,1972,ActionWestern,6.7 / 10,https://yts.rs/movie/chatos-land-1972," After a deadly confrontation with the racist local sheriff in the town's whites-only bar, the half-Apache, Pardon Chato, flees into the unforgiving desert. Hell-bent on making Chato pay, the famed former Confederate officer, Captain Quincey Whitmore, assembles an angry posse of blood-thirsty men; however, who is the hunter, and who is the hunted? Do Whitmore's toughs stand a chance of surviving in Chato's dangerous land? ",7373
1,A Night to Remember,1958,ActionBiography,7.9 / 10,https://yts.rs/movie/a-night-to-remember-1958," A successful attempt at an even-handed portrayal of the White Star Line's (later part of Cunard) luxury liner R.M.S. Titanic's sinking from the standpoint of 2nd Officer Charles Herbert Lightoller, himself the most senior of the ill-fated ship's Deck Officers to survive the disaster. (Lightoller later went on to distinguish himself as a line British Naval Officer during the First World War and served as a Senior Naval Staff Officer (convoys) during WWII. Between wars he owned and operated a successful family business producing pleasure craft.) His own survival of the sinking, along with several others, is shown atop one of the liner's two ""collapsible"" lifeboats which was capsized in floating off the liner as it sank. The picture depicts then known facts (c1958) as reported after the sinking; such as the woeful lack of adequate lifeboats, the ship's band playing true to the very end, White Star's co-owner Bruce Ismay's somewhat less than chivalrous departure from the sinking vessel -... ",6868
2,Rangreza,2017,ActionMusic,5.2 / 10,https://yts.rs/movie/rangreza-2017," The story revolves around Reshmi, who belongs to a traditional Qawwal family and has been engaged since childhood to her cousin, Waseem. Conflict arises when Ali, a famous pop star falls in love with Reshmi. ",2525
3,Revanche,2008,ActionCrime,7.5 / 10,https://yts.rs/movie/revanche-2008," Ex-con Alex plans to flee to the South with his girl after a robbery. But something terrible happens and revenge seems inevitable. ",6868
4,The Best Is Yet to Come,2019,ActionComedy,6.5 / 10,https://yts.rs/movie/the-best-is-yet-to-come-2019," Arthur Dreyfus and César Montesiho are two different men and two lifelong friends from the school times: while Arthur is a neurotic chemical teacher in a university hospital divorced of his wife Virginie and with a stranded relation with his teen daughter Julie, César is a free-spirited bohemian and womanizer always on money troubles, with Lucia as his last conquer. After an accidental fall from his balcony when a pawnbroker went to his house claiming his belongings by not paying the loan he has, César meets Arthur asking some of money. Learning that César is hurt in his back, Arthur forces César for going to the hospital to heal him, but a few days later Arthur is called by a doctor's hospital to give him bad news: a radiography revealed a terminal lung cancer with a six-months lifespan. Shocked and confused by it, Arthur meets César attempting to tell it, but César's revelation about an incoming paternity with Lucia causes a huge misunderstanding, with César thinking by mistake that... ",4545
5,Never Give a Sucker an Even Break,1941,ActionComedy,7.2 / 10,https://yts.rs/movie/never-give-a-sucker-an-even-break-1941," Fields wants to sell a film story to Esoteric Studios. On the way he gets insulted by little boys, beat up for ogling a woman, and abused by a waitress. He becomes his niece's guardian when her mother is killed in a trapeze fall during the making of a circus movie. He and his niece, who he finds at a shooting gallery, fly to Mexico to sell wooden nutmegs in a Russian colony. Trying to catch his bottle as it falls from the plane, he lands on a mountain peak where lives the man- eating Mrs. Hemogloben. When he gets to the Russian colony he finds Leon Errol (father of the insulting boys and owner of the shooting gallery) already selling wooden nutmegs. He decides to woo the wealthy Mrs. Hemogloben but when he gets there Errol has preceded him. The Mexican adventure is the story that Esoteric Studios would not buy. ",4747
6,Doordarshan,2020,ActionComedy,6.2 / 10,https://yts.rs/movie/doordarshan-2020," When the family's grandmother wakes up, the parents who have been bickering over their divorce are compelled to revive their marriage and keep the peace at home. ",6060
7,"Hold Fast, Good Luck",2020,ActionDrama,5.3 / 10,https://yts.rs/movie/hold-fast-good-luck-2020," Hold Fast, Good Luck follows a transient relationship between a pair of contemporary twenty-somethings who find counterparts in one another while grappling with the question of what to do with their lives. ",11009
8,Pootie Tang,2001,ActionAdventure,5.3 / 10,https://yts.rs/movie/pootie-tang-2001," Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime. —Anonymous ",7272
9,Rengô kantai,1981,ActionDrama,6.6 / 10,https://yts.rs/movie/rengo-kantai-1981," A lavish retelling of the true story of the final voyage and ultimate destruction and sinking of the battleship Yamato, Japan's greatest flagship during the Second World War. —Guy Mariner Tucker ",3939
10,Zindagi Kitni Haseen Hay,2016,AdventureRomance,6 / 10,https://yts.rs/movie/zindagi-kitni-haseen-hay-2016," It's the story of a young couple struggling with challenges of life. Both are aggressive and follow their own thoughts which affect their relationship. Their reunion becomes complicated gradually. ",3131
11,Mortuary Blues,1990,ComedyHorror,5.7 / 10,https://yts.rs/movie/mortuary-blues-1990," The rays of the moon bring a coven of female zombies back to life. A special police squad is assigned to stop them. ",2424
12,Vaxxed: From Cover-Up to Catastrophe,2016,ActionDocumentary,5 / 10,https://yts.rs/movie/vaxxed-from-cover-up-to-catastrophe-2016," In 2013, biologist Dr. Brian Hooker received a call from a Senior Scientist at the U.S. Centers for Disease Control and Prevention (CDC) who led the agency's 2004 study on the Measles-Mumps-Rubella (MMR) vaccine and its link to autism. The scientist, Dr. William Thompson, confessed that the CDC had omitted crucial data in their final report that revealed a causal relationship between the MMR vaccine and autism. Over several months, Dr. Hooker records the phone calls made to him by Dr. Thompson who provides the confidential data destroyed by his colleagues at the CDC. Dr. Hooker enlists the help of Andrew Wakefield, the British gastroenterologist falsely accused of starting the anti-vax movement when he first reported in 1998 that the MMR vaccine may cause autism. In his ongoing effort to advocate for children's health, Wakefield directs this documentary examining the evidence behind an appalling cover-up committed by the government agency charged with protecting the health of American citizens. Interviews with pharmaceutical insiders, doctors, politicians, and parents of vaccine-injured children reveal an alarming deception that has contributed to the skyrocketing increase of autism and potentially the most catastrophic epidemic of our lifetime. —Cinema Libre Studio ",4949
13,Phantasm II,1988,ActionFantasy,6.5 / 10,https://yts.rs/movie/phantasm-ii-1988," Mike is released from psychiatry, when he agrees with the doctors that the terrible happenings in his past were just in his imagination. But once he's free, he contacts Redge and they team up to hunt down and eliminate the ""Tall Man"", who plunders the graveyards and steals the corpses with help of his terrible dwarfs. A beautiful strange girl starts to appear in Mike's dreams. He assumes she's in danger and needs their help - will they find her before the Tall Man can do her any harm? ",7373
14,Begum Jaan,2017,ActionDrama,5.6 / 10,https://yts.rs/movie/begum-jaan-2017," On the eve of Independence, the chairman of the Border Commission, Sir Cyril Radcliffe decides to divide India and Pakistan into equitable halves. What the administration doesn't account for is the line running through the middle of Begum Jaan's brothel situated plonk on the border; with one half falling in India and the other in Pakistan. ",5151
15,Larry the Cable Guy: Remain Seated,2020,ActionComedy,6.7 / 10,https://yts.rs/movie/larry-the-cable-guy-remain-seated-2020," Larry the Cable Guy is back to Git R Done. Remain Seated, his latest solo special, will show you why this Grammy nominated, multi-platinum recording artist, and Billboard award winner is at the top of his game. Coming to you straight from the Rialto Square Theatre in Joliet, IL to your seat at home! ",9898
16,Mosul,2019,ActionDrama,7.2 / 10,https://yts.rs/movie/mosul-2019," Between 2014 and 2017, ISIS occupied the Iraqi city of Mosul. During those years, the only group to fight the occupiers continuously was Nineveh province's SWAT unit, made up of local men who had either been injured or had a family member killed by ISIS. Carnahan's Mosul is a gripping tribute to these fighters for whom the incentives were intensely personal. Kawa (Adam Bessa), a 21-year-old police officer, barely survives a firefight. When the smoke clears he meets the men who saved his life, the Nineveh SWAT, led by Jasem (Suhail Dabbach). Kawa's own uncle was recently killed by ISIS. He joins the group, though they've been reduced to just a dozen men with three Humvees and a surplus of cigarettes. Before his first day with Nineveh SWAT is over, Kawa will witness the rescue of a child and the death of several colleagues, take revenge on a man who betrayed him, and participate in the ambush of an ISIS stronghold. Carnahan drops us right in the center of urban warfare, but also allows for telling moments that reveal the men beyond their combat roles. A rare American film designed to bring Iraqi perspectives forward, Mosul is both muscular and humane. —Toronto International Film Festival ",70498
17,Superintelligence,2020,ActionComedy,5.4 / 10,https://yts.rs/movie/superintelligence-2020," Nothing extraordinary ever happens to Carol Peters, so when she starts getting snarky backtalk from her TV, phone and microwave, she thinks she's being punk'd. Or losing her mind. In fact, the world's first super-intelligence has selected her for observation, taking over her life with a bigger, more ominous plan to take over everything. Now Carol is humanity's last chance before this artificial intelligence-with-an-attitude decides to pull the plug. —Ckelly ",53227
18,The Mystery of D.B. Cooper,2020,ActionCrime,6.5 / 10,https://yts.rs/movie/the-mystery-of-d-b-cooper-2020," A documentary that looks at the well-known case, which is largely regarded as the greatest unsolved heist in American history. ",12625
