,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
3,Hungry Hearts (2014),2014,DramaRomance,6.4 / 10,https://yts.rs/movie/hungry-hearts-2014-2014," The relationship of a couple who meet by chance in New York City is put to the test when they encounter a life-or-death circumstance. ",4646
4,The Making of Anna and the Apocalypse,2019,Documentary,4.7 / 10,https://yts.rs/movie/the-making-of-anna-and-the-apocalypse-2019," I loved it thought it was different characters as other reviewer where typical for high school. But still overall great movie. ",4141
5,Staten Island Summer,2015,ActionComedy,5.6 / 10,https://yts.rs/movie/staten-island-summer-2015," Danny, Frank, and the rest of the life guards at the Great Kills Swim Club decide to throw a killer party and hook up Danny with his childhood babysitter on his last weekend in town. Meanwhile, Chuck, the pool manager is the trying to shut them down. ",4747
6,Beautiful Wrestlers: Down for the Count,1984,Comedy,5 / 10,https://yts.rs/movie/beautiful-wrestlers-down-for-the-count-1984," Two good friends entering different women's colleges, joining the wrestling club, and fighting as rivals. ",6161
7,It's a Dog's Life,1955,ComedyDrama,6.8 / 10,https://yts.rs/movie/its-a-dogs-life-1955," In the early 1900s, a bull terrier living on the streets of the Bowery rises from a street-tough engaging in dogfights to pedigreed show dog among the upper crust. All the while, he has two ambitions--to be reunited with his mother and to get even with his father who deserted her. — ",4040
8,Halley,2012,DramaHorror,5.7 / 10,https://yts.rs/movie/halley-2012," Alberto is dead and can no longer hide it. Make-up and perfume can no longer conceal his quickly decomposing body. Dismayed, he decides to withdraw from the world. But before surrendering to his living death, Alberto forms an unusual friendship with Luly, the manager of the 24-hour gym where he works as a night guard. ",3232
9,Billy Elliot,2014,ComedyDrama,8.4 / 10,https://yts.rs/movie/billy-elliot-2014," A talented young dancer has to learn to fight for his dream despite social and parental disapproval. ",5050
10,Seems Like Old Times (1980),1980,ActionComedy,6.7 / 10,https://yts.rs/movie/seems-like-old-times-1980-1980," Writer Nick Gardenia is kidnapped from his California cliffhouse and forced to rob a bank. Now a fugitive, he seeks help from his ex, Glenda. She is a public defender remarried to a prosecutor, and we get a houseful of hijinks. — ",6565
11,Somm (2012),2012,ActionDocumentary,7.1 / 10,https://yts.rs/movie/somm-2012-2012," Four sommeliers attempt to pass the prestigious Master Sommelier exam, a test with one of the lowest pass rates in the world. ",3636
12,Authentic True Account: Osaka Shock Tactics,1976,ActionCrime,6.8 / 10,https://yts.rs/movie/authentic-true-account-osaka-shock-tactics-1976," There is almost non-stop action and violent brutality guys get cooked to death in oil drums, fires erupt and car explode. ",3030
13,The Con-Heartist,2020,ActionComedy,7.2 / 10,https://yts.rs/movie/the-con-heartist-2020," Tower (Nadech Kugimiya) is a suave con-artist who gives himself away accidentally while trying to con Ina (Pimchanok Luevisadpaibul), a goofy banker, out of some money. After Ina catches Tower red handed, she proposes a deal for her not to report Tower to the police. In exchange, Tower must agree to use his skills to con Petch (Thiti Mahayotaruk). Petch is the ex-boyfriend who tricked Ina into borrowing money to pay his tuition, then left her hanging in the wind owing 100,000s in debt. The mission takes on a whole new level when Tower changes the plan from conning 100,000s to millions. This con job will take a team made up of Ms Nongnuch (Kathaleeya McIntosh), Ina's high school teacher who pretends to be a foxy businesswoman, and Mr Jone (Pongsatorn Jongwilas), Tower's brother, a thief who has a long history with the law. But even before the plan gets off to a start, Ina has a change of heart about Tower. Will Ina be fooled twice, or is it her fate to keep meeting gorgeous con artists... ",9191
14,How to Steal the World,1968,ActionAdventure,5.4 / 10,https://yts.rs/movie/how-to-steal-the-world-1968," Napoleon Solo and Illya Kuryakin have to investigate when their colleague, Robert Kingsley, and Dr. Kurt Erikson have vanished. The chemist has discovered a gas that causes people to become will-less. ",6262
15,Kerran varas... (1965),1965,ActionCrime,6.5 / 10,https://yts.rs/movie/kerran-varas-1965-1965," Eddie Pedak, a convicted criminal, has a steady job, a wife and daughter and he puts a down payment on a boat. He also has a police detective and brother after him, the first believes Eddie shot him, the second wants him for one last heist. —Jonathan ",5858
16,"Bodies, Rest & Motion",1993,ActionDrama,5.7 / 10,https://yts.rs/movie/bodies-rest-motion-1993," Nick is a feckless television salesman who gets fired and impulsively decides that he and his girlfriend, Beth, will move to Butte, MT, which he's read is ""the city of the future."" ""I read that a while ago, so the future should be there by now,"" he enthuses. He waits until the last moment to tell Carol, his ex and Beth's best friend, about the move. While Nick is working his last day, Sid comes to the couple's house to paint it for the next tenants. He quickly develops an interest in Beth. He, Beth, and Carol get stoned and hang out. When Sid hears about the move, he tells Beth that he's never left Enfield, and has no interest in traveling. Meanwhile, Nick decides to take off on his own. When Beth gets word of this from Carol, she finds solace in Sid's arms. Sid proclaims his love the next morning, and implores Beth to stay. Meanwhile, Nick visits his childhood home, looking for his parents, has an epiphany, and decides to return to Carol. ",4747
17,Klash,1995,CrimeMusic,6.2 / 10,https://yts.rs/movie/klash-1995," Stoney is a photographer who travels to Jamaica to photograph the KLA$H, the world's best reggae and dance hall bands. Stoney re-unites with an old girlfriend Blossom, and Blossom has a big payday via a criminal plan she puts in motion. ",5353
18,Fat: A Documentary 2 (2021),2021,ActionDocumentary,5.6 / 10,https://yts.rs/movie/fat-a-documentary-2-2021-2021," FAT: A Documentary 2 is the sequel to the international sensation that delves deeper into the lies and myths surrounding the age old question: ""What should I be eating?"" ",19493
19,Fen Dou,2011,ActionDrama,3.8 / 10,https://yts.rs/movie/fen-dou-2011," Several young people fight for their dreams and loves in a modern big city. ",2929
0,Running for Good: The Fiona Oakes Documentary,2018,Documentary,7.6 / 10,https://yts.rs/movie/running-for-good-the-fiona-oakes-documentary-2018," Vegan marathon runner, Fiona Oakes takes on the gruelling challenge of Marathon des Sables. ",4848
1,"Shagay, sovet!",1926,Documentary,6.6 / 10,https://yts.rs/movie/shagay-sovet-1926," Dziga Vertov records the achievements, and some failures, of the Moscow soviet. ",2929
2,Candy Cane Christmas,2020,ActionRomance,5.7 / 10,https://yts.rs/movie/candy-cane-christmas-2020," It's the Christmas season, the favorite time of year for Phoebe Saunders, half owner/operator of Seeing Green Flower Shop along with her childhood best friend, Laurie Danes. Phoebe is set in her traditions in all aspects of life, which makes this season potentially not as special when she learns that her favorite Christmas tradition, Candy Cane Lane - a street in her old neighborhood decorated by the residents - not happening for the first time since she was a child with Louise McGraw, the long time organizer, moving, and all the other residents losing interest. Laurie sees this as an opportunity for Phoebe as she's felt Phoebe's traditions have stifled her life, preventing her from experiencing new things. In finding other things to fill the void left by the absence of Candy Cane Lane, Phoebe meets Eric Kelton, a veterinarian. Eric has shut himself off from love since the demise of his last serious relationship, this Christmas the first since that break-up. That first encounter ... ",5757
3,The Struggle II: The Dilemma (2021),2021,ActionCrime,3.1 / 10,https://yts.rs/movie/the-struggle-ii-the-dilemma-2021-2021," In The Struggle II, Darnell(played by Ronrico Albright) get released from jail to try and take over his territory but numerous of things go wrong in this situation. Now that Tracey has left and moved to Atlanta with her mom...her sister Stacey (played by Robin Lee) is seeking revenge. —Robert L. Parker III ",8080
4,Rock Island Trail,1950,ActionAdventure,6.2 / 10,https://yts.rs/movie/rock-island-trail-1950," Loumas, president of the Rock Island Trail company, tries to expand his rails into the Midwest but finds resistance of the steamship and stage-coach lines. The malicious Kirby Murrow tries everything to slow down Loumas' progress and doesn't even stop before sabotage. Only Constanze, daughter of banker Strong, believes in his success strong enough to support him financially. —Tom Zoerner ",5151
5,Game Box 1.0 (2004),2004,ActionFantasy,4.3 / 10,https://yts.rs/movie/game-box-1-0-2004-2004," Charlie Nash is an expert video game tester who escapes reality by playing a mysterious, 3-D fantasy game he received in the mail. ",3939
6,Mark Twainin seikkailut,1944,AdventureBiography,7.1 / 10,https://yts.rs/movie/mark-twainin-seikkailut-1944," He was a riverboat pilot, newspaper reporter, penniless prospector, would-be entrepreneur, loving family man, world traveler, pomposity burster and raconteur. Then he passed away on April 21, 1910 at age 75 shorty after Halley's Comet returned as he predicted. This turns out that the man who created adventures for Tom Sawyer, Huckleberry Finn and a Connecticut Yankee led a mighty adventurous life himself. Samuel Langhorne Clemens (Mark Twain) said, ""Truth is a very valuable thing. I believe we should be economical with it."" And that sets the tone for what follows: a biography about the immortal humorist's life from Hannibal boyhood to Big River exploits to global literary lion and more. —Michael Crew ",5757
7,Rogue Cell: Shadow Warrior,2020,ActionThriller,2.6 / 10,https://yts.rs/movie/rogue-cell-shadow-warrior-2020," A ride-share driver's violent past proves useful when his passenger witnesses a murder and needs a quick escape from a group of highly skilled mercenaries. The driver's life spins out of control as he finds himself thrust into the world of international espionage without any specialized training or warning. ",11110
8,Rose-Marie,1936,AdventureDrama,6.8 / 10,https://yts.rs/movie/rose-marie-1936," Opera singer (Marie de Flor) seeks out fugitive brother in the Canadian wilderness. During her trek, she meets a Canadian mountie (Sgt. Bruce) who is also searching for her brother. Romance ensues, resulting in several love duets between the two. ",4242
9,The Christmas Yule Blog (TV Movie 2020),2020,ActionRomance,5.6 / 10,https://yts.rs/movie/the-christmas-yule-blog-tv-movie-2020-2020," Social media travel writer Caroline Williams is sent to Carte De Amor, New Mexico on an assignment where she meets high school teacher Oscar Ortiz, who introduces her to another side of Christmas. ",4747
10,Short Grass,1950,ActionWestern,6.7 / 10,https://yts.rs/movie/short-grass-1950," Steve Lewellyn (Rod Cameron), a drifter, comes into New Mexico just as it is about to be opened up to the law and to commerce by the oncoming railroad, but where a gun is still the deciding factor in disputes over grazing lands. He is set up as the intended scapegoat in a saloon robbery but escapes after killing the gunman in self defense. He picks up the robbery money but is wounded. Rescued by Sharon Lynch (Cathy Downs, daughter of an honest rancher, Steve gives her father, Pete Lynch (Stanley Andrews) the money to buy some short-grass acreage and becomes his partner, but is forced to leave the country after killing a neighboring rancher's brother, also in self defense. Five years later, he returns to the territory and finds Sharon and the other honest people being victimized by the rancher, who has vowed to get revenge on Steve. —Les Adams ",4545
11,Firelight,2012,Drama,6.7 / 10,https://yts.rs/movie/firelight-2012," The incarcerated girls and young women come from troubled - often violent - backgrounds. According to DJ, ""They come in [here] so broken...These are girls who've been abused and objectified their whole lives."" The film illustrates how many of the young women achieve salvation through joining an elite band of volunteers tasked with battling forest fires, building hiking trails in remote areas and assisting during natural disasters. The volunteers have to survive several weeks of rigorous training, be in peak physical condition and have to learn how to work as a team, often in life-threatening situations. DJ says that he developed the volunteer force ""because I wanted to change the way these girls see themselves. To feel strong. To see other people respecting their strength.""In the words of Cuba Gooding Jr., ""These women fought to save lives. They ended up saving their own."" ",5656
12,Torch Song,1953,DramaMusic,5.5 / 10,https://yts.rs/movie/torch-song-1953," Jenny Stewart is a tough Broadway musical star who doesn't take criticism from anyone. Yet there is one individual, Tye Graham, a blind pianist who may be able to break through her tough exterior. —Kelly ",3636
13,Night of the Kings (2020),2020,ActionDrama,6.5 / 10,https://yts.rs/movie/night-of-the-kings-2020-2020," The wild 'auto-gestioned- prison of Abidjan becomes the theater of a fight for power, as the old 'chief' of the prison must submit his power, due to illness. This last night of the blood full moon a newcomer assumes the role of the storyteller, not knowing that this will end to his own death. To stay alive, he begins to tell the story of a fellow criminal in the slum of Abidjan, and how he was driven to his death. —Regina Zervou ",8888
14,Baby for Sale,2004,Drama,5.8 / 10,https://yts.rs/movie/baby-for-sale-2004," Michigan surgeon Steve Johnson has a happy family with shopkeeper Nathalie and their adoptive pre-teen son Evan. They want a second child, but neither the natural way nor VIF works, so they hope to adopt again. Their lawyer fails to get one and advises against Internet offers, but Nathalie insists to try at least one, from New York lawyer Gabor Szabo, offering penniless Hungarian Janka's daughter Gitta. Indeed he tries to auction her off, which isn't even illegal. New York cop Joey Perrotta failed to pose as candidate-adoptive father, but recruits the Johnsons for his legally shaky case. They accept although keeping Gitta is far from obvious. —KGF Vissers ",3737
15,A Damsel in Distress,1937,ComedyMusic,6.8 / 10,https://yts.rs/movie/a-damsel-in-distress-1937," Lady Alyce Marshmorton must marry soon, and the staff of Tottney Castle have laid bets on who she'll choose, with young Albert wagering on ""Mr. X"". After Alyce goes to London to meet a beau (bumping into dancer Jerry Halliday, instead), she is restricted to the castle to curb her scandalous behavior. Albert then summons Jerry to Alyce's aid in order to ""protect his investment"". ",4343
16,Christmas Ever After,2020,ActionDrama,6.4 / 10,https://yts.rs/movie/christmas-ever-after-2020," Working on her fourth in the successful anthology romance series featuring the ""in love"" characters of Desmond Ranes and Catarina, Izzi Simmons is told by her best friend and editor Mila that the ending of her first draft, already past due, is unacceptable. Mila's take on the problem is that Izzi has made Desmond an unrealistic version of a romantic character in being ""perfect"", which matches Izzi's own unrealistic pursuit of a man, she looking for her own Desmond so to speak. With Mila unwilling to push the final deadline past Christmas Eve in less than a week as Izzi requests, Izzi is able to convince her to allow her to work on the necessary edits from the Antler Lodge in Silver Springs. Since her parents moved to Florida, Izzi, a winter wonderland traditionalist in her view of the perfect Christmas, has found the Lodge her Christmas home away from home, especially as its proprietor, Bob, is as much a traditionalist as her. The only reason why Mila allows this working vacation is ... ",5454
17,A Sugar & Spice Holiday,2020,ActionComedy,6.6 / 10,https://yts.rs/movie/a-sugar-spice-holiday-2020," Chinese-American Suzy Yung has succeeded in everything she's done in her drive to be the best. As a Los Angeles-based architect, she is on the cusp of a promotion at her firm, right on her planned track. However she learns that she is competing against one of her colleagues, Marshall, for the promotion, he who, despite being a talented architect like her, has always greased the wheels as his way to be noticed above others. The promotion will be awarded to whoever's design is chosen by their client for a major project, the designs due by New Year's Eve in a couple of weeks, which means that Suzy's trip home to small town Hampton Meadows, Maine, for the holidays will be a working one. She finds upon her arrival home that there is pressure for her to participate in the annual gingerbread contest in which the six communities in Happy Valley compete, this year for a $15,000 grand prize, the team from Hampton Meadows earmarking that money if they win for much needed renovations to the ... ",7474
18,100 vaginaa,2019,ActionDocumentary,5.8 / 10,https://yts.rs/movie/100-vaginaa-2019," A bold, feminist film about how the vagina has shaped our view of the world and the shame around female sexuality. Women from 19 to 77 years old talk about puberty, menstruation, birth, motherhood, infertility, menopause, pleasure, sex, pain, trauma, gender, sexuality, cancer, rape and FGM. —Jenny Ash ",12827
19,The North Avenue Irregulars,1979,ActionComedy,6.7 / 10,https://yts.rs/movie/the-north-avenue-irregulars-1979," When crooks set up operations in a traditional town, a minister and a group of church ladies are willing to do anything, no matter how wacky, to get them out. ",5252
0,Drive Thru,2007,ActionComedy,4.5 / 10,https://yts.rs/movie/drive-thru-2007," In Blanca Carne, California, the seventeen year-old student Mackenzie Carpenter is celebrating her graduation in high-school with her boyfriend Fisher Kent and her classmates. Mackenzie receives messages about her close friends while they are murdered by Horny The Clown, the symbol of the Hella-Burger fasts food. On the eve of her eighteenth birthday and after the death of a couple of friends, Mackenzie realizes that all of them are connected to a dark event in the past of her mother Marcia Carpenter. Further, she will be in danger on the day of her birthday. —Claudio Carvalho, Rio de Janeiro, Brazil ",6868
1,Silk Stockings,1957,ActionComedy,6.9 / 10,https://yts.rs/movie/silk-stockings-1957," A musical remake of Ninotchka: After three bumbling Soviet agents fail in their mission to retrieve a straying Soviet composer from Paris, the beautiful, ultra-serious Ninotchka is sent to complete their mission and to retrieve them. She starts out condemning the decadent West, but gradually falls under its spell with the help of Steve Canfield, an American movie producer. ",6161
2,"Jamón, Jamón",1992,ActionComedy,6.4 / 10,https://yts.rs/movie/jamon-jamon-1992," Jose Luis is an executive at his parents underwear factory where his girlfriend Sylvia works on the shop floor. When Sylvia falls pregnant, Jose Luis promises her that he will marry her, most likely against the wishes of his parents. Jose Luis' mother is determined to break her son's engagement to a girl from a lower-class family, and hires Raul, a potential underwear model and would-be bullfighter to seduce Sylvia. ",8686
3,The Bridges at Toko-Ri,1954,DramaRomance,6.7 / 10,https://yts.rs/movie/the-bridges-at-toko-ri-1954," It is the Korean War and Lt. Harry Brubaker is a fighter-bomber pilot on the aircraft carrier USS Savo Island. A WW2 veteran and Naval Reserve pilot, he was drafted back into service from civilian life. This makes him quite resentful and cynical about the war. Now he has a dangerous mission to perform, and he is not sure he is up to the task. —grantss ",7575
4,Loving Annabelle,2006,ActionDrama,6.3 / 10,https://yts.rs/movie/loving-annabelle-2006," Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly between her and her teacher, Simone Bradley. Annabelle pursues Simone relentlessly until Simone must make a choice between following her heart and doing what's right. ",8080
5,Body Snatchers,1993,HorrorSci-Fi,6 / 10,https://yts.rs/movie/body-snatchers-1993," In another retelling of the story by Jack Finney, Marti Malone's traveling with her dad on holiday. At a gas station, a soldier tells her to not sleep, because 'they' get you when you sleep. Once in the base, she and her father see people acting odd, and soon realise they're aliens. ",12423
6,Being 17,2016,DramaRomance,7.2 / 10,https://yts.rs/movie/being-17-2016," Generally absent French army rescue helicopter pilot Nathan Delille's teen son Damien Delille is the model student in his Alpine village school. He takes self-defense lessons from veteran neighbor Paolo, needed as non-provoking victim of class bully Thomas Chardoul, doting adopted son of petty cattle farmers Jacques and Christine Chardoul. Unaware and questioning that Damien is the innocent party when the principal, who guessed right, thus punishes both as fighters, his mother, local Dr. Marianne Delille, takes Thomas in after diagnosing his mother pregnant. The boys are forced to play friends, fight in secret, yet bond over confidences as closet gay Damien's grades slip due to a crush on Tom, who takes over a class champion thanks to home tutoring. They are separated as their now irrelevant fights come out, yet reunite intimately after a family tragedy. —KGF Vissers ",6767
7,The Big Bird Cage,1972,ActionCrime,5.9 / 10,https://yts.rs/movie/the-big-bird-cage-1972," Terry, a social-climbing young woman accidentally gets caught up in the activities of two revolutionaries, Blossom and Django, and finds herself in a concentration camp for women. In the center of the camp is a towering wooden machine (""The Big Bird Cage"") in which the women risk their lives processing sugar as the evil warden looks on. The prisoners are subjected to sadistic cruelty from the guards and fellow prisoners, and all attempts at escape are dealt with - permanently. Terry's only hope for escape lies in Blossom and her revolutionary allies. ",18382
8,Bohemia: A Year in the Wetlands,2011,Documentary,8.1 / 10,https://yts.rs/movie/bohemia-a-year-in-the-wetlands-2011," In Bohemia, at the very heart of Europe, south of the Golden City of Prague and guarded by medieval castles, lies a hidden mosaic of lakes and gently flowing rivers, of misty forests and mysterious peat bogs. ",5252
9,Huono kasvatus,2004,CrimeDrama,7.4 / 10,https://yts.rs/movie/huono-kasvatus-2004," In the early 60s, two boys - Ignacio and Enrique - discover love, movies and fear in a Christian school. Father Manolo, the school principal and Literature teacher, both witnesses and takes part in these discoveries. The three characters come against one another twice again, in the late 70s and in 1980. These meetings are set to change the life and death of some of them. —Anonymous ",7171
10,Shinsengumi Chronicles,1963,ActionDrama,6.7 / 10,https://yts.rs/movie/shinsengumi-chronicles-1963," As change sweep Japan, an honest man joins the Shinsengumi out of respect for their leader and because he wants to live and die as a samurai. However, as his involvement goes, reality and idealism come into deadly conflict. ",6262
11,Climbing Blind,2020,ActionDocumentary,7.1 / 10,https://yts.rs/movie/climbing-blind-2020," Acclaimed UK adventure filmmaker Al Lee tells the story of an incredible day in the life of Jesse Dufton. Jesse was born with 20% central vision. At four years of age he was diagnosed with Retinitis Pigmentosa: a rare genetic disease that breaks down the retinas' cells, and at age 20 he could no longer read. By his 30s Jesse's vision was reduced to just light perception, with around 1 or 2 % field of view. As a lifelong climber, he flies in the face of adversity and with his sight guide and fiancée Molly sets out on a fantastic challenge - attempting to be the first blind person to make a 'non-sight' lead of the iconic Old Man of Hoy sea stack in Scotland. ",19493
12,The Christmas Box,1995,DramaFantasy,7 / 10,https://yts.rs/movie/the-christmas-box-1995," A ski-shop owner reluctantly moves himself, his wife, and his daughter in to an estate as live-in help for an elderly widow. While struggling to balance his career and family life, he has recurring dreams about an angel. ",8585
13,The Devil Below,2021,ActionHorror,4.3 / 10,https://yts.rs/movie/the-devil-below-2021," There is an abandoned place nestled deep in Appalachian country where underground coal mines have been ablaze for decades. When a team of researchers try to find out how the fires started, they soon discover something more startling than the mystery that sent them there: they're not alone. ",106959
14,This Is Personal,2019,ActionDocumentary,5.1 / 10,https://yts.rs/movie/this-is-personal-2019," The Women's March mobilized millions of women to protest after the inauguration of President Trump. But working across ideologies to combat injustice has its challenges. Academy Award-nominated director Amy Berg takes an insider look at the struggle for intersectional activism among the Women's March leadership. —Anonymous ",7272
15,Les tontons flingueurs,1963,ActionComedy,7.8 / 10,https://yts.rs/movie/les-tontons-flingueurs-1963," Ex-gangster Fernand (Lino Ventura) receives a call from a dying friend, a mob boss nicknamed ""The Mexican"". The doomed mobster talks Fernand into taking care of some criminal business and looking after his soon-to-be-married daughter. When a longtime mobster heavy, Volfoni takes exception to Fernand for being an outsider, they come after Fernand who is equal to the task. He defends himself in a series of comical killings from the onslaught of the mob. —Anonymous ",7979
16,Kuningasrotta,1965,DramaWar,7.5 / 10,https://yts.rs/movie/kuningasrotta-1965," When Singapore surrendered to the Japanese in 1942, the Allied P.O.W.s, mostly British, but including a few Americans, were incarcerated in Changi prison. This was a P.O.W. camp like no other. There were no walls or barbed-wire fences, for the simple reason that there was no place for the prisoners to which to escape. Included among the prisoners is the American Corporal King (George Segal), a wheeler-dealer who has managed to established a pretty good life for himself in the camp. While most of the prisoners are near starvation and have uniforms that are in tatters, King eats well and and has crisp clean clothes to wear every day. His nemesis is Lieutenant Robin Grey (Sir Tom Courtenay), the camp Provost who attempts to keep good order and discipline. He knows that King is breaking camp rules by bartering with the Japanese, but can't quite get the evidence he needs to stop him. King soon forms a friendship with Lieutenant Peter Marlowe (James Fox), an upper class British officer who is fascinated with King's style and no-rules approach to life. As the story develops, it reveals the hypocrisy of the British class system and for King, the fact that his position in Changi's ""society"" is tenuous as best. —garykmcd ",12221
17,Napoleon and Samantha,1972,ActionAdventure,6.1 / 10,https://yts.rs/movie/napoleon-and-samantha-1972," 11-year old Napoleon lives with his grandfather and has a good friend who is a circus clown; Napoleon takes care of his pet lion, Major, when he returns to Europe. But after Napoleon's grandfather dies, he and his best friend, Samantha, run off with Major. —Mattias Thuresson ",9393
18,Dark Web: Cicada 3301,2021,ActionComedy,4.9 / 10,https://yts.rs/movie/dark-web-cicada-3301-2021," Follows hacker Connor, his best friend Avi and a cunning librarian who find themselves over their heads when forced to compete in a sophisticated dark web secret society's global recruitment game. ",58176
19,My Salinger Year,2020,ActionDrama,6.3 / 10,https://yts.rs/movie/my-salinger-year-2020," In New York City's late nineties, a young aspiring writer lands a day-job at J.D. Salinger's literary agency. While her eccentric and old-fashioned boss tasks her to process Salinger's voluminous fan mail, she struggles to find her own voice. ",18079
0,The Affair,2019,ActionDrama,5.2 / 10,https://yts.rs/movie/the-affair-2019," Liesel Landauer and her friend Hana are linked by a lifelong relationship and an exceptional house built by the architect Von Abt for Liesel and her husband Viktor in Czechoslovakia in the early 1930s. ",16059
1,Raya and the Last Dragon,2021,ActionAdventure,7.4 / 10,https://yts.rs/movie/raya-and-the-last-dragon-2021," Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. However, when sinister monsters known as the Druun threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, those same monsters have returned, and it's up to a lone warrior to track down the last dragon and stop the Druun for good. ",1854158
2,Pieles,2017,ActionComedy,6.2 / 10,https://yts.rs/movie/pieles-2017," In a strange world where people share numerous deformities, the same problem we all face challenges each of them: to find someone who accepts you as you are. Sometimes, that means finding yourself first. ",8585
3,Sentinelle,2021,ActionDrama,4.7 / 10,https://yts.rs/movie/sentinelle-2021," Klara who is thirty-three years old. She is an interpreter in the French Army. After experiencing the horrors of war in Syria, she was transferred to Nice as part of Operation Sentinel. There, with her mother and her sister Tania, she tries to rebuild herself. But one evening, after going to a nightclub, Tania is found half-dead on the beach. She was raped and beaten up. Klara will then do everything to find the attackers and avenge her sister. This merciless hunt will lead her in the footsteps of Yvan Kadnikov, the son of a powerful Russian oligarch of the French Riviera. ",51914
4,Dogwashers,2020,ActionComedy,5.7 / 10,https://yts.rs/movie/dogwashers-2020," Don Oscar, if he wanted, could have been the next Escobar, but instead he sits on the ruins of his decrepit little drug empire. And let's face it, there is not much left to sit on. Only a handful of his most faithful guard still remain with him. An unpaid debt starts bringing consequences and a bag with the last hidden money passes from hand to hand, from dead to dead. Loyalty proves fickle as the death toll keeps mounting. Only one ending appears likely for Don Oscar - A black comedy about thugs who are neither first-, nor second-, nor even third-class criminals in the Colombian town of Tulua. As the director remarks, ""it is neither Tarantino nor a drug lord story"". It's a simple story about low-profile thugs, a story challenging every genre cliché and prejudice. ",9494
5,Venemies,1996,ActionDocumentary,7.5 / 10,https://yts.rs/movie/venemies-1996," Boatman is Gianfranco Rosi's account of a boattrip along the Ganges river, together with his helmsman Gopal. They pass tourists and Indians who are bathing, working or meditating. In a series of small portraits Rosi depicts life on and at the banks of India's sacred river. Central theme of this film is the imagination of the endless circle of life and death, which is rooted in the lives of the Indian people, and which is convincingly manifested in the way they bid the dead farewell. ",5959
6,Dreamcatcher (2021),2021,ActionHorror,2.7 / 10,https://yts.rs/movie/dreamcatcher-2021-2021," Dylan, known to his fans as DJ Dreamcatcher, who is on the brink of global stardom. Everything changes the night of Cataclysm, an underground music festival, where two estranged sisters and their friends meet Dylan. After a drug fueled gruesome event, things begin to spiral into a 48-hour whirlwind of violence and mayhem. —Deadline ",17877
7,Good Morning President,2009,Drama,5.8 / 10,https://yts.rs/movie/good-morning-president-2009," Good Morning President is an abridged version of the politics and life of three different presidents. The three are: the older President Kim Jung-ho at the end of his term, the young President Cha Ji-wook, a skillful manipulator of foreign policy and with great determination, and a female President Han Kyuong-ja. They are distressed over the choices they have to make between politics and ethics. The affliction of Kim Jung-ho who wins the lottery, the agony of Cha Ji-wook who donates an organ, and the troubles of Han Kyuong-ja who faces the crisis of divorce. ",4848
8,Fool for Love,1985,Drama,6.1 / 10,https://yts.rs/movie/fool-for-love-1985," May is hiding out at an old motel in the Southwest. Eddie, her half-brother, also an old flame shows up. He threatens her metaphorically and, at times, literally drags her back into the life she had fled from. The film focuses on the couple's fluctuating past and present relationships, and the dark secrets hidden within, including one from an old man who lives near the motel (Harry Dean Stanton). ",6767
9,Erotiikan avain,1983,DramaHistory,5.5 / 10,https://yts.rs/movie/erotiikan-avain-1983," As the rise of the Italian Fascism makes its visible presence in noble 1940s Venice, Professor Nino Rolfe and his much younger wife, the sumptuous Italian beauty, Teresa, sadly, after twenty years of marriage, witness their enthusiasm wither and the passion wane. Inevitably, all that remains now, is to let his imagination run wild and confess his boldly intimate and rousing thoughts to his elaborate diary, in the hope that Teresa will soon find it and read it. There, in his frank and unrestricted confessions, against all risk of being judged as a vile and corrupt man, Nino would admit all the things that he would never be able to say in person, urging his Goddess Teresa to finally get rid of her painful and revolting modesty. The faithful diary may be locked away in safety but the precious key is hidden in plain sight. Will innocent Teresa ever discover it, and with it, the way to unlock what quickens the faint, yet willing heart? —Nick Riganas ",13433
10,Sometime Other Than Now (2021),2021,ActionDrama,5.9 / 10,https://yts.rs/movie/sometime-other-than-now-2021-2021," Sam, who after his motorcycle is damaged in an apparent crash into the ocean, becomes stranded in a small New England town, finds refuge at a run-down motel looked after by Kate, a similarly burnt-out, lost soul. The mystery around Sam's presence in town unravels when it's discovered that his estranged daughter Audrey lives there - the daughter he hasn't seen her in 25 years. As he tries to bridge the gap between the little girl he left long ago and the woman who grew up without her father, Sam learns he was never cut-out to be emotionally connected to anyone - unless he falls in love with another soul just as lonesome. —Producer ",12120
11,Really?,2018,Comedy,5.7 / 10,https://yts.rs/movie/really-2018," Xia Zhi (by Xiao Shenyang) bluffs a lot. He is blowing hot air in his lover Xiao Xue's (by Ivy Chen) restaurant as usual. Meanwhile, Xia Zhi notices a group passes the restaurant. He tells that it must be a kidnapping case, but he doesn't expect the criminal member hear it. Criminal boss (by Andrew Lien) guesses Xia Zhi is the partner who hides the swag. They decide to kill him in case he exposes their secret. Lousy killers try to kill Xia Zhi several times but fail. The weirdest thing is when polices follow Xia Zhi to the crime scene. It looks like nothing had happened before. Can Xia Zhi provide the evidence to prove that his life is in danger? ",4141
